"year","AL.sd","member","model"
1996,1.06240049527949,"LE2-1251.011","FCM"
1997,1.5065067526954,"LE2-1251.011","FCM"
1998,1.66017584343525,"LE2-1251.011","FCM"
1999,1.67088818863101,"LE2-1251.011","FCM"
2000,1.21558227742855,"LE2-1251.011","FCM"
2001,0.803857951095553,"LE2-1251.011","FCM"
2002,-0.463894745009448,"LE2-1251.011","FCM"
2003,-0.560823603292262,"LE2-1251.011","FCM"
2004,-0.544725182589603,"LE2-1251.011","FCM"
2005,-0.218670168374977,"LE2-1251.011","FCM"
2006,-0.0240729642898424,"LE2-1251.011","FCM"
2007,-0.0400707078047974,"LE2-1251.011","FCM"
2008,-0.0482965411245779,"LE2-1251.011","FCM"
2009,0.330398989642776,"LE2-1251.011","FCM"
2010,-0.257923784602869,"LE2-1251.011","FCM"
2011,0.212830337184635,"LE2-1251.011","FCM"
2012,-0.0825138749501271,"LE2-1251.011","FCM"
2013,-0.267283023003798,"LE2-1251.011","FCM"
2014,-0.582285014370946,"LE2-1251.011","FCM"
1964,1.22959415479106,"LE2-1251.012","FCM"
1965,1.2294965814968,"LE2-1251.012","FCM"
1966,1.74314976410168,"LE2-1251.012","FCM"
1967,1.78232026960049,"LE2-1251.012","FCM"
1968,1.77488402892924,"LE2-1251.012","FCM"
1969,1.9433496310802,"LE2-1251.012","FCM"
1970,1.73010452687647,"LE2-1251.012","FCM"
1971,1.52169668454628,"LE2-1251.012","FCM"
1972,1.3213961285349,"LE2-1251.012","FCM"
1973,1.59203637392834,"LE2-1251.012","FCM"
1974,0.864979786384141,"LE2-1251.012","FCM"
1975,0.687217014355522,"LE2-1251.012","FCM"
1976,0.991626868182276,"LE2-1251.012","FCM"
1977,0.51197768596314,"LE2-1251.012","FCM"
1978,0.301810870487935,"LE2-1251.012","FCM"
1979,-0.305290335550395,"LE2-1251.012","FCM"
1980,-0.33017453345084,"LE2-1251.012","FCM"
1981,-0.546803010870681,"LE2-1251.012","FCM"
1982,-0.544378517232113,"LE2-1251.012","FCM"
1983,0.542987031205813,"LE2-1251.012","FCM"
1984,0.306683732867467,"LE2-1251.012","FCM"
1985,-0.406790635782683,"LE2-1251.012","FCM"
1986,-0.147792543290757,"LE2-1251.012","FCM"
1987,0.133379739686552,"LE2-1251.012","FCM"
1988,-0.588351786828044,"LE2-1251.012","FCM"
1989,-0.828217131563613,"LE2-1251.012","FCM"
1990,-0.806378210516917,"LE2-1251.012","FCM"
1991,-0.49560818175648,"LE2-1251.012","FCM"
1992,-0.313462945782016,"LE2-1251.012","FCM"
1993,0.610481113007683,"LE2-1251.012","FCM"
1994,0.660256680063996,"LE2-1251.012","FCM"
1995,0.708786475694214,"LE2-1251.012","FCM"
1996,0.536991406219683,"LE2-1251.012","FCM"
1997,0.822942160356824,"LE2-1251.012","FCM"
1998,-0.447811940495953,"LE2-1251.012","FCM"
1999,-0.413574992471073,"LE2-1251.012","FCM"
2000,-0.392016109532011,"LE2-1251.012","FCM"
2001,-0.413687571364206,"LE2-1251.012","FCM"
2002,-0.611665451554799,"LE2-1251.012","FCM"
2003,-0.648034275452415,"LE2-1251.012","FCM"
2004,-0.103950579627339,"LE2-1251.012","FCM"
2005,-0.331430180468531,"LE2-1251.012","FCM"
2006,-0.176626365618875,"LE2-1251.012","FCM"
2007,0.0106143410157934,"LE2-1251.012","FCM"
2008,-0.584443167048262,"LE2-1251.012","FCM"
2009,-0.778023149274387,"LE2-1251.012","FCM"
2010,-1.34045418377509,"LE2-1251.012","FCM"
2011,-1.34638701968202,"LE2-1251.012","FCM"
2012,-1.65234950403223,"LE2-1251.012","FCM"
2013,-0.372890661165979,"LE2-1251.012","FCM"
2014,-0.378750735812459,"LE2-1251.012","FCM"
1964,1.52914253298832,"LE2-1251.013","FCM"
1965,2.94989806427476,"LE2-1251.013","FCM"
1966,2.71818443170238,"LE2-1251.013","FCM"
1967,2.48663319583765,"LE2-1251.013","FCM"
1968,1.37832988453849,"LE2-1251.013","FCM"
1969,1.78798768432553,"LE2-1251.013","FCM"
1970,1.34534869862007,"LE2-1251.013","FCM"
1971,1.16000076021488,"LE2-1251.013","FCM"
1972,1.17631926837656,"LE2-1251.013","FCM"
1973,0.640201058247414,"LE2-1251.013","FCM"
1974,0.337349655799728,"LE2-1251.013","FCM"
1975,0.354925691941901,"LE2-1251.013","FCM"
1976,0.32739271531442,"LE2-1251.013","FCM"
1977,0.0436846052064758,"LE2-1251.013","FCM"
1978,0.0821851981653001,"LE2-1251.013","FCM"
1979,0.170471987726458,"LE2-1251.013","FCM"
1980,-1.8071239765403,"LE2-1251.013","FCM"
1981,-1.59268006587196,"LE2-1251.013","FCM"
1982,-1.41697574477572,"LE2-1251.013","FCM"
1983,-1.47925223152499,"LE2-1251.013","FCM"
1984,-2.0612495069582,"LE2-1251.013","FCM"
1985,-1.81333338427201,"LE2-1251.013","FCM"
1986,-1.23954208053863,"LE2-1251.013","FCM"
1987,-0.542409883792911,"LE2-1251.013","FCM"
1988,-0.401761008102133,"LE2-1251.013","FCM"
1989,-0.142823452869992,"LE2-1251.013","FCM"
1990,-0.310452139766013,"LE2-1251.013","FCM"
1991,-0.277622867755766,"LE2-1251.013","FCM"
1992,-0.177809008718786,"LE2-1251.013","FCM"
1993,-0.231494096588308,"LE2-1251.013","FCM"
1994,-0.617852681999514,"LE2-1251.013","FCM"
1995,-0.597069056673376,"LE2-1251.013","FCM"
1996,-1.0034529453806,"LE2-1251.013","FCM"
1997,-1.01817397272115,"LE2-1251.013","FCM"
1998,-1.14015902290266,"LE2-1251.013","FCM"
1999,-0.275817742530903,"LE2-1251.013","FCM"
2000,-0.891545462590862,"LE2-1251.013","FCM"
2001,-0.990745695517216,"LE2-1251.013","FCM"
2002,-0.769440643403708,"LE2-1251.013","FCM"
2003,-0.829856189291995,"LE2-1251.013","FCM"
2004,-1.35926665701801,"LE2-1251.013","FCM"
2005,-0.576377481063891,"LE2-1251.013","FCM"
2006,-0.499348832325449,"LE2-1251.013","FCM"
2007,-0.495825469812236,"LE2-1251.013","FCM"
2008,-0.342754760172978,"LE2-1251.013","FCM"
2009,-0.23290944809501,"LE2-1251.013","FCM"
2010,-0.00257413419976756,"LE2-1251.013","FCM"
2011,0.432274524421479,"LE2-1251.013","FCM"
2012,1.10448892191818,"LE2-1251.013","FCM"
2013,1.12064120046259,"LE2-1251.013","FCM"
2014,0.168918525465251,"LE2-1251.013","FCM"
1964,0.081401279440245,"LE2-1251.014","FCM"
1965,0.0821319446507247,"LE2-1251.014","FCM"
1966,0.0674640229878219,"LE2-1251.014","FCM"
1967,-0.423637969567916,"LE2-1251.014","FCM"
1968,-0.404109583808193,"LE2-1251.014","FCM"
1969,-0.302326672452297,"LE2-1251.014","FCM"
1970,0.265337272785783,"LE2-1251.014","FCM"
1971,0.0875403488156571,"LE2-1251.014","FCM"
1972,0.220260915399084,"LE2-1251.014","FCM"
1973,-0.00714553423182719,"LE2-1251.014","FCM"
1974,-0.999357035076308,"LE2-1251.014","FCM"
1975,-1.00829848632431,"LE2-1251.014","FCM"
1976,-1.0350358463213,"LE2-1251.014","FCM"
1977,-0.946698142231103,"LE2-1251.014","FCM"
1978,-0.758369973725812,"LE2-1251.014","FCM"
1979,-0.512227504711119,"LE2-1251.014","FCM"
1980,0.0806929638289074,"LE2-1251.014","FCM"
1981,0.0659353304759972,"LE2-1251.014","FCM"
1982,-0.22706346282467,"LE2-1251.014","FCM"
1983,-0.110472767415731,"LE2-1251.014","FCM"
1984,0.473434862220623,"LE2-1251.014","FCM"
1985,0.00266977685293169,"LE2-1251.014","FCM"
1986,0.0603963939614479,"LE2-1251.014","FCM"
1987,-0.134927857632758,"LE2-1251.014","FCM"
1988,-0.16280423825641,"LE2-1251.014","FCM"
1989,-0.135048064196543,"LE2-1251.014","FCM"
1990,0.183464142165738,"LE2-1251.014","FCM"
1991,0.512327804861575,"LE2-1251.014","FCM"
1992,0.475367038020754,"LE2-1251.014","FCM"
1993,0.342247123557218,"LE2-1251.014","FCM"
1994,0.0738514789278147,"LE2-1251.014","FCM"
1995,-0.367921382383973,"LE2-1251.014","FCM"
1996,-0.268404552818905,"LE2-1251.014","FCM"
1997,-0.205094195570824,"LE2-1251.014","FCM"
1998,0.442005766732147,"LE2-1251.014","FCM"
1999,-0.123804956904141,"LE2-1251.014","FCM"
2000,0.08680951587384,"LE2-1251.014","FCM"
2001,0.135887221781801,"LE2-1251.014","FCM"
2002,0.260386630584932,"LE2-1251.014","FCM"
2003,0.325132035629735,"LE2-1251.014","FCM"
2004,0.400976740415638,"LE2-1251.014","FCM"
2005,0.665608505575548,"LE2-1251.014","FCM"
2006,0.396155533788002,"LE2-1251.014","FCM"
2007,0.505125440771312,"LE2-1251.014","FCM"
2008,0.608779718021488,"LE2-1251.014","FCM"
2009,0.580729254952819,"LE2-1251.014","FCM"
2010,0.523163868633609,"LE2-1251.014","FCM"
2011,0.720314506703436,"LE2-1251.014","FCM"
2012,0.657362650725718,"LE2-1251.014","FCM"
2013,-0.195175483164717,"LE2-1251.014","FCM"
2014,-0.309542200583025,"LE2-1251.014","FCM"
1964,-0.771331190657706,"LE2-1251.015","FCM"
1965,-0.867393980444713,"LE2-1251.015","FCM"
1966,-1.29000058622565,"LE2-1251.015","FCM"
1967,-0.867806416454986,"LE2-1251.015","FCM"
1968,-1.03546565749533,"LE2-1251.015","FCM"
1969,-1.17630554196727,"LE2-1251.015","FCM"
1970,-1.2185474816843,"LE2-1251.015","FCM"
1971,-2.10817229435034,"LE2-1251.015","FCM"
1972,-1.51051251281253,"LE2-1251.015","FCM"
1973,-0.928015259849807,"LE2-1251.015","FCM"
1974,-0.990601377487668,"LE2-1251.015","FCM"
1975,-0.987053264756468,"LE2-1251.015","FCM"
1976,-1.49460587511072,"LE2-1251.015","FCM"
1977,-1.50214352445225,"LE2-1251.015","FCM"
1978,-0.447923796492464,"LE2-1251.015","FCM"
1979,-0.450627156275407,"LE2-1251.015","FCM"
1980,-0.446696526203551,"LE2-1251.015","FCM"
1981,-0.399003104097332,"LE2-1251.015","FCM"
1982,-0.801958909301706,"LE2-1251.015","FCM"
1983,0.208632114067754,"LE2-1251.015","FCM"
1984,0.249227197548855,"LE2-1251.015","FCM"
1985,0.499925871075202,"LE2-1251.015","FCM"
1986,0.502267254399305,"LE2-1251.015","FCM"
1987,-0.373693947532051,"LE2-1251.015","FCM"
1988,1.13432106741824,"LE2-1251.015","FCM"
1989,1.20151985189737,"LE2-1251.015","FCM"
1990,1.10753355133025,"LE2-1251.015","FCM"
1991,1.16516622252141,"LE2-1251.015","FCM"
1992,1.44355611726138,"LE2-1251.015","FCM"
1993,0.972792808572032,"LE2-1251.015","FCM"
1994,1.29046519570992,"LE2-1251.015","FCM"
1995,1.29386220675462,"LE2-1251.015","FCM"
1996,1.60248098949589,"LE2-1251.015","FCM"
1997,1.27790832019486,"LE2-1251.015","FCM"
1998,1.79046487310621,"LE2-1251.015","FCM"
1999,2.06821590370664,"LE2-1251.015","FCM"
2000,2.19992998038079,"LE2-1251.015","FCM"
2001,2.2847733803368,"LE2-1251.015","FCM"
2002,2.07289782138219,"LE2-1251.015","FCM"
2003,0.892014667505652,"LE2-1251.015","FCM"
2004,1.59275614164326,"LE2-1251.015","FCM"
2005,1.65033677110907,"LE2-1251.015","FCM"
2006,1.80471958594704,"LE2-1251.015","FCM"
2007,1.53016551895065,"LE2-1251.015","FCM"
2008,0.748807830009737,"LE2-1251.015","FCM"
2009,0.83201702075767,"LE2-1251.015","FCM"
2010,0.653844401514351,"LE2-1251.015","FCM"
2011,0.896446463660065,"LE2-1251.015","FCM"
2012,0.527989013724751,"LE2-1251.015","FCM"
2013,-0.20302321722465,"LE2-1251.015","FCM"
2014,-0.341474337377975,"LE2-1251.015","FCM"
1964,0.833802089244709,"LE2-1251.016","FCM"
1965,1.14112790947911,"LE2-1251.016","FCM"
1966,1.09766540666473,"LE2-1251.016","FCM"
1967,0.199435653252553,"LE2-1251.016","FCM"
1968,0.481485299019355,"LE2-1251.016","FCM"
1969,0.120727338233092,"LE2-1251.016","FCM"
1970,-0.371391681301828,"LE2-1251.016","FCM"
1971,-0.386917237405023,"LE2-1251.016","FCM"
1972,-0.864807564558568,"LE2-1251.016","FCM"
1973,-0.918490583415776,"LE2-1251.016","FCM"
1974,-0.910951624258795,"LE2-1251.016","FCM"
1975,-0.904512438026662,"LE2-1251.016","FCM"
1976,-0.661746411951144,"LE2-1251.016","FCM"
1977,-0.730489539200884,"LE2-1251.016","FCM"
1978,-0.820695331662023,"LE2-1251.016","FCM"
1979,-0.851711579596181,"LE2-1251.016","FCM"
1980,-1.04076046725849,"LE2-1251.016","FCM"
1981,-0.78442779148717,"LE2-1251.016","FCM"
1982,-0.754632611311877,"LE2-1251.016","FCM"
1983,-0.942300870164979,"LE2-1251.016","FCM"
1984,-0.895245246438958,"LE2-1251.016","FCM"
1985,0.491415838042146,"LE2-1251.016","FCM"
1986,0.472192506109193,"LE2-1251.016","FCM"
1987,0.53512387597553,"LE2-1251.016","FCM"
1988,0.648341662380946,"LE2-1251.016","FCM"
1989,1.35228088385595,"LE2-1251.016","FCM"
1990,1.37377733268834,"LE2-1251.016","FCM"
1991,1.48493913881723,"LE2-1251.016","FCM"
1992,1.30917557222805,"LE2-1251.016","FCM"
1993,1.45666979845517,"LE2-1251.016","FCM"
1994,1.45395078135185,"LE2-1251.016","FCM"
1995,1.4273348125437,"LE2-1251.016","FCM"
1996,1.5032145964962,"LE2-1251.016","FCM"
1997,2.28550503671435,"LE2-1251.016","FCM"
1998,2.16758226868919,"LE2-1251.016","FCM"
1999,2.18104965608779,"LE2-1251.016","FCM"
2000,1.30528102673522,"LE2-1251.016","FCM"
2001,1.66123549420487,"LE2-1251.016","FCM"
2002,1.71505008088329,"LE2-1251.016","FCM"
2003,1.45391142824586,"LE2-1251.016","FCM"
2004,0.970101221304743,"LE2-1251.016","FCM"
2005,0.944733816866942,"LE2-1251.016","FCM"
2006,1.14366455617712,"LE2-1251.016","FCM"
2007,1.12593621377547,"LE2-1251.016","FCM"
2008,-0.63816409345349,"LE2-1251.016","FCM"
2009,-0.399695773470007,"LE2-1251.016","FCM"
2010,-0.279906312288636,"LE2-1251.016","FCM"
2011,0.164365950528879,"LE2-1251.016","FCM"
2012,-0.292531578361267,"LE2-1251.016","FCM"
2013,-0.267446306363297,"LE2-1251.016","FCM"
2014,-0.126003837372124,"LE2-1251.016","FCM"
1964,0.0641188465868646,"LE2-1251.017","FCM"
1965,-0.182011045801111,"LE2-1251.017","FCM"
1966,0.0347201675731506,"LE2-1251.017","FCM"
1967,0.256596810728764,"LE2-1251.017","FCM"
1968,0.231998408350478,"LE2-1251.017","FCM"
1969,0.0926691704742752,"LE2-1251.017","FCM"
1970,0.0736020386638522,"LE2-1251.017","FCM"
1971,0.126124545020977,"LE2-1251.017","FCM"
1972,0.965147057247678,"LE2-1251.017","FCM"
1973,0.773219371522472,"LE2-1251.017","FCM"
1974,0.731191059888053,"LE2-1251.017","FCM"
1975,0.418777869609563,"LE2-1251.017","FCM"
1976,-0.0484641470210883,"LE2-1251.017","FCM"
1977,-0.179600016349871,"LE2-1251.017","FCM"
1978,-0.169298974145509,"LE2-1251.017","FCM"
1979,-0.528575953297178,"LE2-1251.017","FCM"
1980,0.219541956679505,"LE2-1251.017","FCM"
1981,0.252665532184659,"LE2-1251.017","FCM"
1982,-0.218709098220934,"LE2-1251.017","FCM"
1983,-0.002657922305622,"LE2-1251.017","FCM"
1984,0.270832006456036,"LE2-1251.017","FCM"
1985,0.358907863101857,"LE2-1251.017","FCM"
1986,0.229255236288783,"LE2-1251.017","FCM"
1987,-0.605438616604804,"LE2-1251.017","FCM"
1988,-0.580547202969465,"LE2-1251.017","FCM"
1989,-0.632861527980782,"LE2-1251.017","FCM"
1990,-0.696358579357507,"LE2-1251.017","FCM"
1991,-0.49468913013304,"LE2-1251.017","FCM"
1992,-0.869446482894706,"LE2-1251.017","FCM"
1993,-0.865903723573245,"LE2-1251.017","FCM"
1994,-0.456644466343489,"LE2-1251.017","FCM"
1995,-1.53572336179506,"LE2-1251.017","FCM"
1996,-1.75149953487362,"LE2-1251.017","FCM"
1997,-1.74645156116453,"LE2-1251.017","FCM"
1998,-1.61128883343829,"LE2-1251.017","FCM"
1999,-1.80416024140484,"LE2-1251.017","FCM"
2000,0.125921430117976,"LE2-1251.017","FCM"
2001,0.608338494902229,"LE2-1251.017","FCM"
2002,0.0881548177893535,"LE2-1251.017","FCM"
2003,0.653068664025858,"LE2-1251.017","FCM"
2004,1.18522778043883,"LE2-1251.017","FCM"
2005,1.64687051319315,"LE2-1251.017","FCM"
2006,1.64092300731571,"LE2-1251.017","FCM"
2007,1.81016036782849,"LE2-1251.017","FCM"
2008,1.91716140551595,"LE2-1251.017","FCM"
2009,1.45973624548977,"LE2-1251.017","FCM"
2010,1.4250003248756,"LE2-1251.017","FCM"
2011,1.20651228733458,"LE2-1251.017","FCM"
2012,1.00047031107615,"LE2-1251.017","FCM"
2013,0.719386475547108,"LE2-1251.017","FCM"
2014,0.346908124898505,"LE2-1251.017","FCM"
1964,-0.0640463438044296,"LE2-1251.018","FCM"
1965,0.169461044476079,"LE2-1251.018","FCM"
1966,0.165922033569268,"LE2-1251.018","FCM"
1967,0.24265552238075,"LE2-1251.018","FCM"
1968,0.179864514308446,"LE2-1251.018","FCM"
1969,0.504464554180573,"LE2-1251.018","FCM"
1970,0.154183461911032,"LE2-1251.018","FCM"
1971,0.310322727869723,"LE2-1251.018","FCM"
1972,-0.103504507369785,"LE2-1251.018","FCM"
1973,0.0569222802423507,"LE2-1251.018","FCM"
1974,1.07230995370092,"LE2-1251.018","FCM"
1975,1.16201968798755,"LE2-1251.018","FCM"
1976,1.15535075707108,"LE2-1251.018","FCM"
1977,1.21244101791674,"LE2-1251.018","FCM"
1978,1.22851603440465,"LE2-1251.018","FCM"
1979,1.41095834214837,"LE2-1251.018","FCM"
1980,1.39526798980781,"LE2-1251.018","FCM"
1981,1.54783062128456,"LE2-1251.018","FCM"
1982,1.46107076898024,"LE2-1251.018","FCM"
1983,1.31605483990162,"LE2-1251.018","FCM"
1984,1.11130111809435,"LE2-1251.018","FCM"
1985,1.25780053091745,"LE2-1251.018","FCM"
1986,1.16849954911687,"LE2-1251.018","FCM"
1987,1.20520363740144,"LE2-1251.018","FCM"
1988,1.25299410817397,"LE2-1251.018","FCM"
1989,0.522631843592888,"LE2-1251.018","FCM"
1990,0.469912698211045,"LE2-1251.018","FCM"
1991,0.516682106288497,"LE2-1251.018","FCM"
1992,0.307354205412095,"LE2-1251.018","FCM"
1993,0.159899824729694,"LE2-1251.018","FCM"
1994,-1.19585386892506,"LE2-1251.018","FCM"
1995,-0.647824259390425,"LE2-1251.018","FCM"
1996,-0.613519602501534,"LE2-1251.018","FCM"
1997,-0.0887383201664196,"LE2-1251.018","FCM"
1998,-0.144435567228039,"LE2-1251.018","FCM"
1999,0.178420121768367,"LE2-1251.018","FCM"
2000,0.139241091369071,"LE2-1251.018","FCM"
2001,0.255915431669717,"LE2-1251.018","FCM"
2002,0.703182041242075,"LE2-1251.018","FCM"
2003,0.682854054504057,"LE2-1251.018","FCM"
2004,0.450378147681611,"LE2-1251.018","FCM"
2005,0.852401685342183,"LE2-1251.018","FCM"
2006,0.46483957361166,"LE2-1251.018","FCM"
2007,0.511757896854734,"LE2-1251.018","FCM"
2008,0.51072659393072,"LE2-1251.018","FCM"
2009,0.722982473939577,"LE2-1251.018","FCM"
2010,0.518947556454538,"LE2-1251.018","FCM"
2011,0.448870792095143,"LE2-1251.018","FCM"
2012,0.124562980179909,"LE2-1251.018","FCM"
2013,0.201095814253011,"LE2-1251.018","FCM"
2014,-0.126416555364656,"LE2-1251.018","FCM"
1964,-0.716721446044383,"LE2-1251.019","FCM"
1965,-0.561912211660444,"LE2-1251.019","FCM"
1966,-0.542662961340859,"LE2-1251.019","FCM"
1967,0.54928101874465,"LE2-1251.019","FCM"
1968,1.10940396370029,"LE2-1251.019","FCM"
1969,1.62820669506285,"LE2-1251.019","FCM"
1970,1.75370070934368,"LE2-1251.019","FCM"
1971,1.79944249394191,"LE2-1251.019","FCM"
1972,1.74327796857518,"LE2-1251.019","FCM"
1973,1.85190228908865,"LE2-1251.019","FCM"
1974,0.817585609384172,"LE2-1251.019","FCM"
1975,0.699852026047794,"LE2-1251.019","FCM"
1976,0.763551051768603,"LE2-1251.019","FCM"
1977,1.9836926994213,"LE2-1251.019","FCM"
1978,2.01696261067767,"LE2-1251.019","FCM"
1979,1.98644787965699,"LE2-1251.019","FCM"
1980,1.88805080088141,"LE2-1251.019","FCM"
1981,1.88934255361824,"LE2-1251.019","FCM"
1982,0.859454179652401,"LE2-1251.019","FCM"
1983,0.563361412264127,"LE2-1251.019","FCM"
1984,0.753093159776522,"LE2-1251.019","FCM"
1985,0.961917493622983,"LE2-1251.019","FCM"
1986,0.949772970091898,"LE2-1251.019","FCM"
1987,0.379258386382862,"LE2-1251.019","FCM"
1988,0.32965284132714,"LE2-1251.019","FCM"
1989,0.262795391968572,"LE2-1251.019","FCM"
1990,0.220691595679271,"LE2-1251.019","FCM"
1991,0.265382651918013,"LE2-1251.019","FCM"
1992,-0.669889161242743,"LE2-1251.019","FCM"
1993,-0.423142158493073,"LE2-1251.019","FCM"
1994,-0.422927317020698,"LE2-1251.019","FCM"
1995,-0.563044292106445,"LE2-1251.019","FCM"
1996,-0.351502382503694,"LE2-1251.019","FCM"
1997,-0.685604900924422,"LE2-1251.019","FCM"
1998,0.673624645484537,"LE2-1251.019","FCM"
1999,0.708137945304285,"LE2-1251.019","FCM"
2000,0.462164334902474,"LE2-1251.019","FCM"
2001,0.624102981276664,"LE2-1251.019","FCM"
2002,0.558112780177673,"LE2-1251.019","FCM"
2003,0.419182466710792,"LE2-1251.019","FCM"
2004,0.399210176240875,"LE2-1251.019","FCM"
2005,0.646886263491702,"LE2-1251.019","FCM"
2006,0.754262031710892,"LE2-1251.019","FCM"
2007,-0.209810788073103,"LE2-1251.019","FCM"
2008,-0.0861440160330991,"LE2-1251.019","FCM"
2009,-0.238553603468278,"LE2-1251.019","FCM"
2010,0.250472932354833,"LE2-1251.019","FCM"
2011,0.555082378177648,"LE2-1251.019","FCM"
2012,0.950208365180701,"LE2-1251.019","FCM"
2013,0.0231585148488046,"LE2-1251.019","FCM"
2014,-0.340943750548393,"LE2-1251.019","FCM"
1964,-0.531470802855886,"LE2-1251.020","FCM"
1965,-0.61745795972584,"LE2-1251.020","FCM"
1966,-0.969970732170643,"LE2-1251.020","FCM"
1967,-0.746309419471261,"LE2-1251.020","FCM"
1968,-0.714666467220356,"LE2-1251.020","FCM"
1969,-0.632991093594771,"LE2-1251.020","FCM"
1970,-0.475169442105574,"LE2-1251.020","FCM"
1971,-1.01376395156758,"LE2-1251.020","FCM"
1972,-0.948347162881961,"LE2-1251.020","FCM"
1973,-0.941666785009814,"LE2-1251.020","FCM"
1974,-1.04139209273164,"LE2-1251.020","FCM"
1975,-0.905026367921336,"LE2-1251.020","FCM"
1976,-0.422419224737716,"LE2-1251.020","FCM"
1977,-0.211212388321801,"LE2-1251.020","FCM"
1978,0.523727626464038,"LE2-1251.020","FCM"
1979,0.528384514804774,"LE2-1251.020","FCM"
1980,0.848727552272241,"LE2-1251.020","FCM"
1981,0.464676536113403,"LE2-1251.020","FCM"
1982,0.324757969598479,"LE2-1251.020","FCM"
1983,0.357279289372698,"LE2-1251.020","FCM"
1984,0.0981252067651932,"LE2-1251.020","FCM"
1985,0.518446943248547,"LE2-1251.020","FCM"
1986,0.753778180398911,"LE2-1251.020","FCM"
1987,0.861209392287613,"LE2-1251.020","FCM"
1988,0.77462556856253,"LE2-1251.020","FCM"
1989,0.75455813989165,"LE2-1251.020","FCM"
1990,0.429509877544505,"LE2-1251.020","FCM"
1991,0.250901152299328,"LE2-1251.020","FCM"
1992,0.127996393500523,"LE2-1251.020","FCM"
1993,-0.376080109385523,"LE2-1251.020","FCM"
1994,-0.25709167622866,"LE2-1251.020","FCM"
1995,1.53207113975946,"LE2-1251.020","FCM"
1996,1.27238606839466,"LE2-1251.020","FCM"
1997,1.56987883314018,"LE2-1251.020","FCM"
1998,2.79129621394224,"LE2-1251.020","FCM"
1999,2.7676490064855,"LE2-1251.020","FCM"
2000,2.26659434363698,"LE2-1251.020","FCM"
2001,2.10567416265298,"LE2-1251.020","FCM"
2002,1.92068986753038,"LE2-1251.020","FCM"
2003,1.88902748541427,"LE2-1251.020","FCM"
2004,1.90503316285,"LE2-1251.020","FCM"
2005,1.86012301932429,"LE2-1251.020","FCM"
2006,1.71840194445889,"LE2-1251.020","FCM"
2007,1.62522224225579,"LE2-1251.020","FCM"
2008,0.937751577117269,"LE2-1251.020","FCM"
2009,0.225194806387559,"LE2-1251.020","FCM"
2010,-0.843303694691577,"LE2-1251.020","FCM"
2011,-0.36384448182953,"LE2-1251.020","FCM"
2012,-0.38884797124553,"LE2-1251.020","FCM"
2013,-2.2425498130765,"LE2-1251.020","FCM"
2014,-1.78844637788093,"LE2-1251.020","FCM"
1964,-0.203910992021034,"LE2-1281.011","FCM"
1965,-0.078390117322721,"LE2-1281.011","FCM"
1966,-0.217594759493495,"LE2-1281.011","FCM"
1967,-0.15026265479418,"LE2-1281.011","FCM"
1968,-0.304004370797884,"LE2-1281.011","FCM"
1969,0.546812392343945,"LE2-1281.011","FCM"
1970,0.677308975452993,"LE2-1281.011","FCM"
1971,0.400617319341307,"LE2-1281.011","FCM"
1972,0.393792085590922,"LE2-1281.011","FCM"
1973,1.90747407969578,"LE2-1281.011","FCM"
1974,1.79102796650704,"LE2-1281.011","FCM"
1975,1.93043329224443,"LE2-1281.011","FCM"
1976,1.86556873602313,"LE2-1281.011","FCM"
1977,0.660801913139962,"LE2-1281.011","FCM"
1978,0.882681046437911,"LE2-1281.011","FCM"
1979,0.921119788943845,"LE2-1281.011","FCM"
1980,1.06308651823563,"LE2-1281.011","FCM"
1981,0.80270867058281,"LE2-1281.011","FCM"
1982,0.137778164813691,"LE2-1281.011","FCM"
1983,1.21513562004651,"LE2-1281.011","FCM"
1984,0.975025519498061,"LE2-1281.011","FCM"
1985,1.16397405396747,"LE2-1281.011","FCM"
1986,1.32101892262705,"LE2-1281.011","FCM"
1987,1.28072020991679,"LE2-1281.011","FCM"
1988,0.355624634224064,"LE2-1281.011","FCM"
1989,0.322206714022543,"LE2-1281.011","FCM"
1990,0.113476507134793,"LE2-1281.011","FCM"
1991,0.325576308941056,"LE2-1281.011","FCM"
1992,0.372795381781826,"LE2-1281.011","FCM"
1993,0.0754423491045875,"LE2-1281.011","FCM"
1994,0.0578014809484585,"LE2-1281.011","FCM"
1995,-0.319468658660417,"LE2-1281.011","FCM"
1996,1.20397004678689,"LE2-1281.011","FCM"
1997,1.46207979261507,"LE2-1281.011","FCM"
1998,0.3597696165021,"LE2-1281.011","FCM"
1999,0.895451261492701,"LE2-1281.011","FCM"
2000,0.42569127634358,"LE2-1281.011","FCM"
2001,0.237788897676695,"LE2-1281.011","FCM"
2002,0.379808340788144,"LE2-1281.011","FCM"
2003,0.409721338165863,"LE2-1281.011","FCM"
2004,0.350164368053907,"LE2-1281.011","FCM"
2005,0.272430044942497,"LE2-1281.011","FCM"
2006,0.157183991758319,"LE2-1281.011","FCM"
2007,0.254535238356357,"LE2-1281.011","FCM"
2008,0.450948057426066,"LE2-1281.011","FCM"
2009,0.805117089130209,"LE2-1281.011","FCM"
2010,0.932083512604016,"LE2-1281.011","FCM"
2011,-1.39029658826064,"LE2-1281.011","FCM"
2012,-1.07540410214511,"LE2-1281.011","FCM"
2013,-1.09141334352077,"LE2-1281.011","FCM"
