"year","GOA.ar1","EBS.ar1","member","model"
1989,0.420864898358013,0.545004652868299,"LE2-1281.018","FCM"
1990,0.376500617727619,0.597839595703106,"LE2-1281.018","FCM"
1991,0.427467285167818,0.647867054961659,"LE2-1281.018","FCM"
1992,0.40863827395774,0.633702265055229,"LE2-1281.018","FCM"
1993,0.417978557815556,0.712448426265342,"LE2-1281.018","FCM"
1994,0.399616070927883,0.689655891775854,"LE2-1281.018","FCM"
1995,0.349243403204138,0.741741867549858,"LE2-1281.018","FCM"
1996,0.333576657887508,0.721720616174423,"LE2-1281.018","FCM"
1997,0.284876628250242,0.590615847458148,"LE2-1281.018","FCM"
1998,0.216935162439993,0.603669246090261,"LE2-1281.018","FCM"
1999,0.321905054780981,0.646716261081627,"LE2-1281.018","FCM"
2000,0.320064143053766,0.66998609094424,"LE2-1281.018","FCM"
2001,0.280508435334209,0.666056487270603,"LE2-1281.018","FCM"
2002,0.335156333156179,0.687127634639318,"LE2-1281.018","FCM"
2003,0.368762968663342,0.7051735656726,"LE2-1281.018","FCM"
2004,0.339531292652572,0.681674230849724,"LE2-1281.018","FCM"
2005,0.440270224494116,0.731922927573157,"LE2-1281.018","FCM"
2006,0.469473025698289,0.736307178357899,"LE2-1281.018","FCM"
2007,0.412471950446726,0.717219161009486,"LE2-1281.018","FCM"
2008,0.286900562708337,0.56238403846072,"LE2-1281.018","FCM"
2009,-0.0350465701313128,0.334927956887806,"LE2-1281.018","FCM"
2010,-0.0232374591515556,0.0143169074774439,"LE2-1281.018","FCM"
2011,-0.195384033565681,-0.132687590558356,"LE2-1281.018","FCM"
2012,-0.227757754077802,-0.211671235696546,"LE2-1281.018","FCM"
2013,-0.210702598145956,-0.026402418170686,"LE2-1281.018","FCM"
2014,-0.288346675168826,-0.169751028966859,"LE2-1281.018","FCM"
1964,0.0609758839092887,0.133353576474699,"LE2-1281.019","FCM"
1965,-0.00594880671709082,0.106952736161254,"LE2-1281.019","FCM"
1966,0.0715956514234404,0.210207287090603,"LE2-1281.019","FCM"
1967,0.0666713874211195,0.302829148323981,"LE2-1281.019","FCM"
1968,0.178586062493318,0.277391114178583,"LE2-1281.019","FCM"
1969,-0.19835466980657,0.11295879587858,"LE2-1281.019","FCM"
1970,0.038201474487964,0.279053773332987,"LE2-1281.019","FCM"
1971,0.281797059921672,0.340317515178629,"LE2-1281.019","FCM"
1972,0.352078050197851,0.231751391165149,"LE2-1281.019","FCM"
1973,0.382460319572805,0.279486651887894,"LE2-1281.019","FCM"
1974,0.360411469467642,0.229992586032286,"LE2-1281.019","FCM"
1975,0.408183838461839,0.12837713118373,"LE2-1281.019","FCM"
1976,0.440611259046096,0.182283070704741,"LE2-1281.019","FCM"
1977,0.489545077519989,0.361735224820129,"LE2-1281.019","FCM"
1978,0.478306130859605,0.477673886525468,"LE2-1281.019","FCM"
1979,0.616351462278281,0.479509816801146,"LE2-1281.019","FCM"
1980,0.661013556560212,0.457284721928113,"LE2-1281.019","FCM"
1981,0.604009019920799,0.458545065865496,"LE2-1281.019","FCM"
1982,0.61265761784429,0.508403263214801,"LE2-1281.019","FCM"
1983,0.628324680277678,0.560353106875104,"LE2-1281.019","FCM"
1984,0.584155821807144,0.455028118090418,"LE2-1281.019","FCM"
1985,0.471168847979446,0.430586833319481,"LE2-1281.019","FCM"
1986,0.426948314900212,0.507206809759354,"LE2-1281.019","FCM"
1987,0.325668046864571,0.56936053903597,"LE2-1281.019","FCM"
1988,0.330820956146566,0.579536545632607,"LE2-1281.019","FCM"
1989,0.317161266320512,0.618068434252064,"LE2-1281.019","FCM"
1990,0.357302631482108,0.593516450173185,"LE2-1281.019","FCM"
1991,0.358867627037118,0.349670285030844,"LE2-1281.019","FCM"
1992,0.294573004077032,0.0464392571034487,"LE2-1281.019","FCM"
1993,0.237778574242647,-0.0503410675402127,"LE2-1281.019","FCM"
1994,0.313135938244098,-0.0207515368355083,"LE2-1281.019","FCM"
1995,0.378883349281031,-0.0740731022481248,"LE2-1281.019","FCM"
1996,0.367814403941878,-0.0185868924778876,"LE2-1281.019","FCM"
1997,0.410548880794169,-0.0438437957505327,"LE2-1281.019","FCM"
1998,0.387019483559687,0.0409975523009104,"LE2-1281.019","FCM"
1999,0.325693160576867,0.0697505841797853,"LE2-1281.019","FCM"
2000,0.258513824937784,0.0880354797615785,"LE2-1281.019","FCM"
2001,0.34400813602929,0.31059445857436,"LE2-1281.019","FCM"
2002,0.16586767087125,0.279835898666117,"LE2-1281.019","FCM"
2003,0.266028216110676,0.240513938696557,"LE2-1281.019","FCM"
2004,0.247413838292901,0.176252051025727,"LE2-1281.019","FCM"
2005,0.206027012912239,0.160099630292962,"LE2-1281.019","FCM"
2006,0.263001656032635,0.293446404095518,"LE2-1281.019","FCM"
2007,0.31204372958325,0.490820501369455,"LE2-1281.019","FCM"
2008,0.29691633476835,0.524172445067675,"LE2-1281.019","FCM"
2009,0.295050834558316,0.477193152698434,"LE2-1281.019","FCM"
2010,0.323153151188278,0.491200524293993,"LE2-1281.019","FCM"
2011,0.327938419232048,0.516220206566604,"LE2-1281.019","FCM"
2012,0.294207056041373,0.484744227082927,"LE2-1281.019","FCM"
2013,0.26237622213311,0.544707562551609,"LE2-1281.019","FCM"
2014,0.294772148769955,0.544696107608303,"LE2-1281.019","FCM"
1964,0.191331541676733,0.243669643446817,"LE2-1281.020","FCM"
1965,0.196939551359159,0.171006236270815,"LE2-1281.020","FCM"
1966,0.217743573305997,0.150339922680289,"LE2-1281.020","FCM"
1967,0.224923471258221,0.108320180103774,"LE2-1281.020","FCM"
1968,0.255607584206575,-0.0276496452168754,"LE2-1281.020","FCM"
1969,0.303799903017865,-0.0870058068798621,"LE2-1281.020","FCM"
1970,0.408285460411139,-0.0131636247790376,"LE2-1281.020","FCM"
1971,0.441128667679702,0.147430793935317,"LE2-1281.020","FCM"
1972,0.419081226021186,0.292980223400375,"LE2-1281.020","FCM"
1973,0.435739390591668,0.385834464706434,"LE2-1281.020","FCM"
1974,0.532538738627059,0.419789055575496,"LE2-1281.020","FCM"
1975,0.566204124261561,0.451772042923573,"LE2-1281.020","FCM"
1976,0.468129711954744,0.36458021513871,"LE2-1281.020","FCM"
1977,0.26425399797857,0.152604063795729,"LE2-1281.020","FCM"
1978,0.375432309610371,0.145531654970979,"LE2-1281.020","FCM"
1979,0.383753125433864,0.152051367938871,"LE2-1281.020","FCM"
1980,0.331244577752791,0.157645817103312,"LE2-1281.020","FCM"
1981,0.379602784082067,0.171957435000508,"LE2-1281.020","FCM"
1982,0.336175047733584,0.189945730691686,"LE2-1281.020","FCM"
1983,0.27262824756017,-0.0480368361472929,"LE2-1281.020","FCM"
1984,0.182986733296644,-0.142186030055665,"LE2-1281.020","FCM"
1985,0.256222549901465,-0.0574298774141305,"LE2-1281.020","FCM"
1986,0.330953582043505,0.0351604595311955,"LE2-1281.020","FCM"
1987,0.481452391834661,0.199890012236788,"LE2-1281.020","FCM"
1988,0.450471582656321,0.368851854111708,"LE2-1281.020","FCM"
1989,0.453770038728274,0.481432196760221,"LE2-1281.020","FCM"
1990,0.446702023047766,0.447712674396463,"LE2-1281.020","FCM"
1991,0.434711376801805,0.426581110006851,"LE2-1281.020","FCM"
1992,0.457252960020555,0.405868169105606,"LE2-1281.020","FCM"
1993,0.414013170699426,0.414898445138277,"LE2-1281.020","FCM"
1994,0.386869435350106,0.387436553273796,"LE2-1281.020","FCM"
1995,0.265598034787202,0.326487525844133,"LE2-1281.020","FCM"
1996,0.445373018276472,0.398067816762888,"LE2-1281.020","FCM"
1997,0.53793526202155,0.41741868058507,"LE2-1281.020","FCM"
1998,0.31179867268005,0.332892850623155,"LE2-1281.020","FCM"
1999,0.438729503974864,0.461133456086579,"LE2-1281.020","FCM"
2000,0.475687905133852,0.518282314214881,"LE2-1281.020","FCM"
2001,0.459716426884075,0.460316262639712,"LE2-1281.020","FCM"
2002,0.532713470669557,0.395839777669972,"LE2-1281.020","FCM"
2003,0.541798238025029,0.248515561582605,"LE2-1281.020","FCM"
2004,0.518396375993095,0.313542760978214,"LE2-1281.020","FCM"
2005,0.488187479260747,0.281566540616272,"LE2-1281.020","FCM"
2006,0.561340902327893,0.433354718419752,"LE2-1281.020","FCM"
2007,0.591846072248421,0.516544835116258,"LE2-1281.020","FCM"
2008,0.636231527761281,0.551162924728311,"LE2-1281.020","FCM"
2009,0.658763892949832,0.566752622559168,"LE2-1281.020","FCM"
2010,0.625532161354984,0.538441467330922,"LE2-1281.020","FCM"
2011,0.608048154375807,0.551833945452007,"LE2-1281.020","FCM"
2012,0.766748914594842,0.545814945778355,"LE2-1281.020","FCM"
2013,0.703584351667037,0.429282807747953,"LE2-1281.020","FCM"
2014,0.749191185309253,0.461343754552678,"LE2-1281.020","FCM"
1964,0.0962065165436598,0.332141903919882,"LE2-1301.011","FCM"
1965,0.108769871313343,0.331614886575343,"LE2-1301.011","FCM"
1966,0.191368253712387,0.282941679699424,"LE2-1301.011","FCM"
1967,0.196961225073129,0.289823386019984,"LE2-1301.011","FCM"
1968,0.219524889832978,0.369684567070153,"LE2-1301.011","FCM"
1969,0.307317055943122,0.43232869468099,"LE2-1301.011","FCM"
1970,0.389014630417819,0.409209394303838,"LE2-1301.011","FCM"
1971,0.460912503252286,0.657515987125781,"LE2-1301.011","FCM"
1972,0.42332117202328,0.674324561073687,"LE2-1301.011","FCM"
1973,0.429979287622311,0.684854983911065,"LE2-1301.011","FCM"
1974,0.406158130107641,0.571371713725045,"LE2-1301.011","FCM"
1975,0.240238003138421,0.409718400085936,"LE2-1301.011","FCM"
1976,0.314992382679938,0.515836868892282,"LE2-1301.011","FCM"
1977,0.222944771784478,0.555286739430513,"LE2-1301.011","FCM"
1978,0.245695984593833,0.531379488843985,"LE2-1301.011","FCM"
1979,0.196244134021144,0.372454532558351,"LE2-1301.011","FCM"
1980,0.217385753895502,0.335611117656345,"LE2-1301.011","FCM"
1981,0.182722381675961,0.432800106904815,"LE2-1301.011","FCM"
1982,0.181385193657006,0.436156992401343,"LE2-1301.011","FCM"
1983,0.156453968694766,0.382485727364258,"LE2-1301.011","FCM"
1984,0.0563255355819741,0.334599700256207,"LE2-1301.011","FCM"
1985,0.0996715289925481,0.311839655766826,"LE2-1301.011","FCM"
1986,0.127219937642329,0.26941929688264,"LE2-1301.011","FCM"
1987,0.182848335028477,0.156157187882817,"LE2-1301.011","FCM"
1988,0.170781565901334,0.216557375996487,"LE2-1301.011","FCM"
1989,0.104180203916628,0.282467169835937,"LE2-1301.011","FCM"
1990,0.0800612054734449,0.210690167587485,"LE2-1301.011","FCM"
1991,0.0977485454570876,0.130822549940712,"LE2-1301.011","FCM"
1992,0.0590848750509653,0.0758888972694011,"LE2-1301.011","FCM"
1993,0.101178356050829,0.11518713486736,"LE2-1301.011","FCM"
1994,0.0953815514714506,0.015773452467694,"LE2-1301.011","FCM"
1995,0.15694093730677,-0.115439129447439,"LE2-1301.011","FCM"
1996,0.103467691031633,-0.0374691455534591,"LE2-1301.011","FCM"
1997,0.0503149513041049,-0.0219343431077825,"LE2-1301.011","FCM"
1998,0.0030214900422134,-0.042735599848145,"LE2-1301.011","FCM"
1999,0.168760897829033,0.22628785760609,"LE2-1301.011","FCM"
2000,0.261514212029842,0.327052820544996,"LE2-1301.011","FCM"
2001,0.340340654895925,0.494470256177085,"LE2-1301.011","FCM"
2002,0.329482352179704,0.527069100044845,"LE2-1301.011","FCM"
2003,0.373607440241276,0.51484160527896,"LE2-1301.011","FCM"
2004,0.362284601394178,0.575436638300602,"LE2-1301.011","FCM"
2005,0.409737571388938,0.517094160217212,"LE2-1301.011","FCM"
2006,0.36035932345834,0.389283746808565,"LE2-1301.011","FCM"
2007,0.419142443543615,0.430045544859186,"LE2-1301.011","FCM"
2008,0.438523992245398,0.356833046032883,"LE2-1301.011","FCM"
2009,0.445153119125671,0.279717513941667,"LE2-1301.011","FCM"
2010,0.445450742286641,0.160118357621927,"LE2-1301.011","FCM"
2011,0.354385631777998,0.0856584725309527,"LE2-1301.011","FCM"
2012,0.441696934286449,0.0356555734789105,"LE2-1301.011","FCM"
2013,0.317687695770648,0.0614423555125,"LE2-1301.011","FCM"
2014,0.374803323931687,0.132199758135521,"LE2-1301.011","FCM"
1964,0.58805338017376,0.564010188767599,"LE2-1301.012","FCM"
1965,0.530664298139186,0.524084524973762,"LE2-1301.012","FCM"
1966,0.274850211830296,0.362880046997921,"LE2-1301.012","FCM"
1967,-0.00441605665571636,0.36845770923161,"LE2-1301.012","FCM"
1968,-0.204748785921697,0.332623832894419,"LE2-1301.012","FCM"
1969,-0.105204389377968,0.471612004110305,"LE2-1301.012","FCM"
1970,-0.236509384097677,0.430851623715735,"LE2-1301.012","FCM"
1971,-0.189482717446011,0.40936383733195,"LE2-1301.012","FCM"
1972,-0.241532524613242,0.431702082675365,"LE2-1301.012","FCM"
1973,-0.130389235223354,0.411300560265845,"LE2-1301.012","FCM"
1974,-0.157289852839331,0.432545321010076,"LE2-1301.012","FCM"
1975,-0.127404882567392,0.45828308058365,"LE2-1301.012","FCM"
1976,-0.0925713560378993,0.511149072221197,"LE2-1301.012","FCM"
1977,-0.106479423439732,0.276738014682362,"LE2-1301.012","FCM"
1978,-0.0964299400476813,0.102740158866389,"LE2-1301.012","FCM"
1979,-0.0940352344662416,-0.0669887382096198,"LE2-1301.012","FCM"
1980,-0.0692183024289374,-0.00202183711595818,"LE2-1301.012","FCM"
1981,-0.00227338819609053,0.11777733776902,"LE2-1301.012","FCM"
1982,0.0586097443307167,0.180566106139574,"LE2-1301.012","FCM"
1983,-0.0295843245644744,0.131231888227702,"LE2-1301.012","FCM"
1984,0.319826027332746,0.312053542974493,"LE2-1301.012","FCM"
1985,0.0414394325309791,0.205929753980253,"LE2-1301.012","FCM"
1986,0.224324940148686,0.29674068032322,"LE2-1301.012","FCM"
