"","month.anom","Year","Month"
"1118",-1.40593943023914,1947,2
"1119",-0.894713676624626,1947,3
"1120",-0.536632253379881,1947,4
"1121",-0.883890555861407,1947,5
"1122",1.08789448919852,1947,6
"1123",-0.145079528574619,1947,7
"1124",-0.648314638658613,1947,8
"1125",-0.701033926881441,1947,9
"1126",1.5062090640928,1947,10
"1127",0.160966972012031,1947,11
"1128",-2.36899127144144,1947,12
"1129",-0.995364927467888,1948,1
"1130",-0.946438069597472,1948,2
"1131",0.0617075712384193,1948,3
"1132",-0.327738698793656,1948,4
"1133",-0.689959024642234,1948,5
"1134",0.792938852922467,1948,6
"1135",-0.341674387949431,1948,7
"1136",-0.523546836754659,1948,8
"1137",-0.426572262725873,1948,9
"1138",-1.94352122764975,1948,10
"1139",-0.752941052612813,1948,11
"1140",0.960500121852377,1948,12
"1141",0.0950028726199385,1949,1
"1142",0.115761231020597,1949,2
"1143",-0.115210337173746,1949,3
"1144",-0.306794501680762,1949,4
"1145",-0.952389139660642,1949,5
"1146",-0.913385873848492,1949,6
"1147",-0.297339353498878,1949,7
"1148",-0.848624203752231,1949,8
"1149",-0.884668558748847,1949,9
"1150",-1.99886659620372,1949,10
"1151",-0.977586303558006,1949,11
"1152",-1.16738923575872,1949,12
"1153",-0.826211647443357,1950,1
"1154",-0.699381003141753,1950,2
"1155",-0.494639233520769,1950,3
"1156",-0.684554103867441,1950,4
"1157",-0.563990131264969,1950,5
"1158",-0.602120062304301,1950,6
"1159",-0.678303258628827,1950,7
"1160",-0.444101099750791,1950,8
"1161",0.687204547209699,1950,9
"1162",-0.0777688606356939,1950,10
"1163",-1.49700227730706,1950,11
"1164",-1.53195656135356,1950,12
"1165",-1.12877591769374,1951,1
"1166",-1.29127160687347,1951,2
"1167",-1.04222109190973,1951,3
"1168",-1.28457339469065,1951,4
"1169",-1.5041088475077,1951,5
"1170",-1.10068122086051,1951,6
"1171",-0.448565768641059,1951,7
"1172",-0.140634903237303,1951,8
"1173",-0.645327360206415,1951,9
"1174",0.38058221329001,1951,10
"1175",0.00113926628582774,1951,11
"1176",-0.301506966900137,1951,12
"1177",-0.808578925444352,1952,1
"1178",-0.626657405413477,1952,2
"1179",-0.932380570991568,1952,3
"1180",-0.588269581764626,1952,4
"1181",-1.60052091900285,1952,5
"1182",-1.65272772111077,1952,6
"1183",-2.07850047259515,1952,7
"1184",-1.83708805904793,1952,8
"1185",-0.834877095693129,1952,9
"1186",0.251778753663627,1952,10
"1187",-0.739745954286083,1952,11
"1188",-0.790148462617952,1952,12
"1189",-1.03642666657416,1953,1
"1190",-0.991807558182461,1953,2
"1191",-0.655937868721701,1953,3
"1192",-0.548326196809073,1953,4
"1193",0.0735681553520443,1953,5
"1194",0.917356618359994,1953,6
"1195",1.41155604301279,1953,7
"1196",0.719119142575265,1953,8
"1197",0.0670980807835793,1953,9
"1198",-0.517373637980207,1953,10
"1199",-0.529019593801979,1953,11
"1200",-1.17739722013861,1953,12
"1201",-1.02563568014269,1954,1
"1202",-0.888612110325702,1954,2
"1203",-1.29191401135902,1954,3
"1204",-0.260541403134334,1954,4
"1205",-0.252324800140534,1954,5
"1206",-0.205367519944156,1954,6
"1207",-0.838726368109224,1954,7
"1208",-0.650571938225806,1954,8
"1209",-0.482097394548742,1954,9
"1210",-0.175860666809842,1954,10
"1211",-0.828212524275119,1954,11
"1212",-0.752965227952659,1954,12
"1213",-1.61462636759871,1955,1
"1214",-0.327767918715094,1955,2
"1215",-0.413134305039184,1955,3
"1216",-0.691443782276741,1955,4
"1217",-0.928711891614133,1955,5
"1218",-1.05002527190107,1955,6
"1219",-1.09892209935797,1955,7
"1220",-0.416663076778076,1955,8
"1221",-0.736655023970949,1955,9
"1222",-1.50342549630728,1955,10
"1223",-1.24092693738177,1955,11
"1224",-1.78902855482219,1955,12
"1225",-1.36077351990098,1956,1
"1226",-1.42922138540281,1956,2
"1227",-1.24877260310775,1956,3
"1228",-1.35034870963692,1956,4
"1229",0.461793272819742,1956,5
"1230",0.000526195286747308,1956,6
"1231",0.199256885281257,1956,7
"1232",0.693253611101591,1956,8
"1233",-0.0217637345115325,1956,9
"1234",-0.464224826689732,1956,10
"1235",-2.45995735045242,1956,11
"1236",-2.25687619664548,1956,12
"1237",-0.921652648463551,1957,1
"1238",-0.562206966057268,1957,2
"1239",-0.170834991468454,1957,3
"1240",-0.0632593039164795,1957,4
"1241",0.852522073880814,1957,5
"1242",0.879327116972859,1957,6
"1243",0.530137051249303,1957,7
"1244",0.584936174590283,1957,8
"1245",0.74039119796387,1957,9
"1246",0.684059816770937,1957,10
"1247",1.02822699103764,1957,11
"1248",0.352342448281694,1957,12
"1249",-0.977940775909413,1958,1
"1250",-0.724114746914664,1958,2
"1251",0.067386960552462,1958,3
"1252",0.806675323199041,1958,4
"1253",0.738679141674475,1958,5
"1254",0.62597151109828,1958,6
"1255",0.0927111899293271,1958,7
"1256",0.268278217634852,1958,8
"1257",0.191854027426524,1958,9
"1258",-0.294165558656121,1958,10
"1259",-1.24968250983358,1958,11
"1260",-1.12422207740828,1958,12
"1261",-0.772324202412614,1959,1
"1262",-0.624107662941711,1959,2
"1263",-0.624013563942185,1959,3
"1264",-0.774901800735973,1959,4
"1265",-0.29573540280703,1959,5
"1266",-0.138286302606976,1959,6
"1267",-0.804678780894354,1959,7
"1268",-0.488002286636095,1959,8
"1269",-0.474852098374707,1959,9
"1270",-0.0526765620287888,1959,10
"1271",-0.346591850570447,1959,11
"1272",-0.312961895911513,1959,12
"1273",-0.793972795115541,1960,1
"1274",-0.98632128404257,1960,2
"1275",-0.562700554589603,1960,3
"1276",-0.606107867616716,1960,4
"1277",-0.41978389930495,1960,5
"1278",0.506853568697268,1960,6
"1279",0.83872740379689,1960,7
"1280",0.519946029893741,1960,8
"1281",-0.346355305501302,1960,9
"1282",0.22841067151181,1960,10
"1283",-0.313302603765316,1960,11
"1284",-0.691807361263425,1960,12
"1285",-0.524353477089183,1961,1
"1286",-0.58315416497772,1961,2
"1287",-0.747550066039561,1961,3
"1288",-0.867157388754761,1961,4
"1289",0.592521210960224,1961,5
"1290",-0.150716813257899,1961,6
"1291",-0.967143771018224,1961,7
"1292",-1.0893907186054,1961,8
"1293",-0.649828258927309,1961,9
"1294",-0.210522451333196,1961,10
"1295",-0.635697440401216,1961,11
"1296",-0.833711093825178,1961,12
"1297",-0.738467553934413,1962,1
"1298",-0.362749996571667,1962,2
"1299",0.106097911942112,1962,3
"1300",-0.578860830895733,1962,4
"1301",-1.06946668890578,1962,5
"1302",-1.25851923454027,1962,6
"1303",-0.243409287675326,1962,7
"1304",-0.254107998083869,1962,8
"1305",-0.504993345717787,1962,9
"1306",-0.809545688937564,1962,10
"1307",-1.00543156093883,1962,11
"1308",-0.869639715493267,1962,12
"1309",0.0497002060617742,1963,1
"1310",-0.325958379543782,1963,2
"1311",-0.607011193015364,1963,3
"1312",-0.602955585586648,1963,4
