"year","AL.sd","member","model"
2009,501.251852272296,"LE2-1251.012","FCM"
2010,456.846657413328,"LE2-1251.012","FCM"
2011,456.233855001508,"LE2-1251.012","FCM"
2012,433.405210629824,"LE2-1251.012","FCM"
2013,533.090193965897,"LE2-1251.012","FCM"
2014,533.227770439488,"LE2-1251.012","FCM"
1964,687.955197952836,"LE2-1251.013","FCM"
1965,814.766394621426,"LE2-1251.013","FCM"
1966,793.738789544982,"LE2-1251.013","FCM"
1967,773.387501870252,"LE2-1251.013","FCM"
1968,675.623059559003,"LE2-1251.013","FCM"
1969,712.436037886607,"LE2-1251.013","FCM"
1970,672.890207069953,"LE2-1251.013","FCM"
1971,655.985151446337,"LE2-1251.013","FCM"
1972,657.41462047765,"LE2-1251.013","FCM"
1973,609.314449192981,"LE2-1251.013","FCM"
1974,582.132702332039,"LE2-1251.013","FCM"
1975,582.97786648596,"LE2-1251.013","FCM"
1976,580.5783858053,"LE2-1251.013","FCM"
1977,554.896939212607,"LE2-1251.013","FCM"
1978,558.429075753041,"LE2-1251.013","FCM"
1979,566.223209460453,"LE2-1251.013","FCM"
1980,391.978802374867,"LE2-1251.013","FCM"
1981,410.392040875752,"LE2-1251.013","FCM"
1982,426.2304393131,"LE2-1251.013","FCM"
1983,420.230138019437,"LE2-1251.013","FCM"
1984,369.336054843559,"LE2-1251.013","FCM"
1985,391.126442315731,"LE2-1251.013","FCM"
1986,442.593722604566,"LE2-1251.013","FCM"
1987,504.860839543269,"LE2-1251.013","FCM"
1988,517.582505375245,"LE2-1251.013","FCM"
1989,540.275976311014,"LE2-1251.013","FCM"
1990,525.225728376915,"LE2-1251.013","FCM"
1991,527.804439336195,"LE2-1251.013","FCM"
1992,536.865924154161,"LE2-1251.013","FCM"
1993,532.288844361737,"LE2-1251.013","FCM"
1994,497.577976005174,"LE2-1251.013","FCM"
1995,499.919079850698,"LE2-1251.013","FCM"
1996,463.23745467106,"LE2-1251.013","FCM"
1997,461.954629979042,"LE2-1251.013","FCM"
1998,450.804282991578,"LE2-1251.013","FCM"
1999,528.22474765341,"LE2-1251.013","FCM"
2000,473.191023192604,"LE2-1251.013","FCM"
2001,464.531635958385,"LE2-1251.013","FCM"
2002,484.057773798972,"LE2-1251.013","FCM"
2003,479.053266349745,"LE2-1251.013","FCM"
2004,431.422959160761,"LE2-1251.013","FCM"
2005,500.372550304187,"LE2-1251.013","FCM"
2006,506.63480247795,"LE2-1251.013","FCM"
2007,506.943889296754,"LE2-1251.013","FCM"
2008,520.870387049023,"LE2-1251.013","FCM"
2009,530.443503491168,"LE2-1251.013","FCM"
2010,550.767561558958,"LE2-1251.013","FCM"
2011,589.935615226856,"LE2-1251.013","FCM"
2012,649.058972542379,"LE2-1251.013","FCM"
2013,650.452852324579,"LE2-1251.013","FCM"
2014,566.236675058076,"LE2-1251.013","FCM"
1964,539.482392591804,"LE2-1251.014","FCM"
1965,539.55098088648,"LE2-1251.014","FCM"
1966,537.521253305114,"LE2-1251.014","FCM"
1967,476.586592063085,"LE2-1251.014","FCM"
1968,478.973362351348,"LE2-1251.014","FCM"
1969,491.499900357648,"LE2-1251.014","FCM"
1970,561.251754425738,"LE2-1251.014","FCM"
1971,539.371734743325,"LE2-1251.014","FCM"
1972,555.731959317809,"LE2-1251.014","FCM"
1973,527.298776358671,"LE2-1251.014","FCM"
1974,404.878107573277,"LE2-1251.014","FCM"
1975,403.870794779549,"LE2-1251.014","FCM"
1976,400.581235351737,"LE2-1251.014","FCM"
1977,411.790147518092,"LE2-1251.014","FCM"
1978,435.452138991352,"LE2-1251.014","FCM"
1979,465.686007567688,"LE2-1251.014","FCM"
1980,539.405010140656,"LE2-1251.014","FCM"
1981,537.542370446394,"LE2-1251.014","FCM"
1982,501.622752533563,"LE2-1251.014","FCM"
1983,516.187941749407,"LE2-1251.014","FCM"
1984,587.951748417616,"LE2-1251.014","FCM"
1985,529.497700533374,"LE2-1251.014","FCM"
1986,536.728690978758,"LE2-1251.014","FCM"
1987,512.431770932148,"LE2-1251.014","FCM"
1988,508.887612062705,"LE2-1251.014","FCM"
1989,512.283699534289,"LE2-1251.014","FCM"
1990,551.91987336493,"LE2-1251.014","FCM"
1991,592.207762276149,"LE2-1251.014","FCM"
1992,587.68928433764,"LE2-1251.014","FCM"
1993,571.339609839344,"LE2-1251.014","FCM"
1994,537.947696051888,"LE2-1251.014","FCM"
1995,483.655315543055,"LE2-1251.014","FCM"
1996,495.832673195341,"LE2-1251.014","FCM"
1997,503.832672047175,"LE2-1251.014","FCM"
1998,584.308921133921,"LE2-1251.014","FCM"
1999,513.775069765581,"LE2-1251.014","FCM"
2000,539.661597519879,"LE2-1251.014","FCM"
2001,545.941405791067,"LE2-1251.014","FCM"
2002,561.246129087927,"LE2-1251.014","FCM"
2003,569.35583913927,"LE2-1251.014","FCM"
2004,578.544812721812,"LE2-1251.014","FCM"
2005,611.220992557571,"LE2-1251.014","FCM"
2006,577.699210168666,"LE2-1251.014","FCM"
2007,591.070676921646,"LE2-1251.014","FCM"
2008,604.035196312585,"LE2-1251.014","FCM"
2009,600.63363561641,"LE2-1251.014","FCM"
2010,593.571631633894,"LE2-1251.014","FCM"
2011,618.07667004673,"LE2-1251.014","FCM"
2012,610.444042882785,"LE2-1251.014","FCM"
2013,505.328151674385,"LE2-1251.014","FCM"
2014,491.041947871833,"LE2-1251.014","FCM"
1964,466.548271208531,"LE2-1251.015","FCM"
1965,459.756091638782,"LE2-1251.015","FCM"
1966,430.608911751225,"LE2-1251.015","FCM"
1967,459.685724914978,"LE2-1251.015","FCM"
1968,447.903886021906,"LE2-1251.015","FCM"
1969,437.902873819086,"LE2-1251.015","FCM"
1970,434.917940777196,"LE2-1251.015","FCM"
1971,373.360155766299,"LE2-1251.015","FCM"
1972,414.905253966635,"LE2-1251.015","FCM"
1973,455.93563018266,"LE2-1251.015","FCM"
1974,452.117837235543,"LE2-1251.015","FCM"
1975,452.257849136464,"LE2-1251.015","FCM"
1976,416.648130118924,"LE2-1251.015","FCM"
1977,416.110121933258,"LE2-1251.015","FCM"
1978,489.977141599846,"LE2-1251.015","FCM"
1979,489.473757752872,"LE2-1251.015","FCM"
1980,489.729248122902,"LE2-1251.015","FCM"
1981,493.134635445301,"LE2-1251.015","FCM"
1982,464.920044662887,"LE2-1251.015","FCM"
1983,535.058524257078,"LE2-1251.015","FCM"
1984,537.940100742178,"LE2-1251.015","FCM"
1985,555.277392964858,"LE2-1251.015","FCM"
1986,555.533194953121,"LE2-1251.015","FCM"
1987,493.720350743265,"LE2-1251.015","FCM"
1988,599.738455180594,"LE2-1251.015","FCM"
1989,604.388068468954,"LE2-1251.015","FCM"
1990,597.68870127672,"LE2-1251.015","FCM"
1991,601.629946890557,"LE2-1251.015","FCM"
1992,620.858605353108,"LE2-1251.015","FCM"
1993,588.114145808196,"LE2-1251.015","FCM"
1994,610.430037876724,"LE2-1251.015","FCM"
1995,610.626068677013,"LE2-1251.015","FCM"
1996,632.476372994641,"LE2-1251.015","FCM"
1997,609.985083940254,"LE2-1251.015","FCM"
1998,645.832735432131,"LE2-1251.015","FCM"
1999,665.466449366382,"LE2-1251.015","FCM"
2000,674.687459795229,"LE2-1251.015","FCM"
2001,680.683152694202,"LE2-1251.015","FCM"
2002,665.53000794798,"LE2-1251.015","FCM"
2003,583.671314101516,"LE2-1251.015","FCM"
2004,631.96528103581,"LE2-1251.015","FCM"
2005,636.035518511884,"LE2-1251.015","FCM"
2006,646.867343924175,"LE2-1251.015","FCM"
2007,627.256382588566,"LE2-1251.015","FCM"
2008,572.320980178112,"LE2-1251.015","FCM"
2009,578.402600223065,"LE2-1251.015","FCM"
2010,565.794428095884,"LE2-1251.015","FCM"
2011,583.05631940293,"LE2-1251.015","FCM"
2012,556.996732919273,"LE2-1251.015","FCM"
2013,506.306447243447,"LE2-1251.015","FCM"
2014,496.854999542798,"LE2-1251.015","FCM"
1964,606.264776704232,"LE2-1251.016","FCM"
1965,636.677778692602,"LE2-1251.016","FCM"
1966,632.354918814442,"LE2-1251.016","FCM"
1967,544.08095897353,"LE2-1251.016","FCM"
1968,571.876582333132,"LE2-1251.016","FCM"
1969,536.296080129677,"LE2-1251.016","FCM"
1970,487.95410874495,"LE2-1251.016","FCM"
1971,486.383518825376,"LE2-1251.016","FCM"
1972,439.27275800617,"LE2-1251.016","FCM"
1973,433.977642229503,"LE2-1251.016","FCM"
1974,434.714570171217,"LE2-1251.016","FCM"
1975,435.345552810521,"LE2-1251.016","FCM"
1976,459.171964700025,"LE2-1251.016","FCM"
1977,452.394573177297,"LE2-1251.016","FCM"
1978,443.505346718689,"LE2-1251.016","FCM"
1979,440.411954936583,"LE2-1251.016","FCM"
1980,421.817772405708,"LE2-1251.016","FCM"
1981,446.933362335935,"LE2-1251.016","FCM"
1982,449.930902206386,"LE2-1251.016","FCM"
1983,431.582400977014,"LE2-1251.016","FCM"
1984,436.177433555239,"LE2-1251.016","FCM"
1985,572.575298490914,"LE2-1251.016","FCM"
1986,570.659212110049,"LE2-1251.016","FCM"
1987,576.90875064584,"LE2-1251.016","FCM"
1988,588.041130411011,"LE2-1251.016","FCM"
1989,657.449434382163,"LE2-1251.016","FCM"
1990,659.536147336377,"LE2-1251.016","FCM"
1991,670.38431072049,"LE2-1251.016","FCM"
1992,653.108175771616,"LE2-1251.016","FCM"
1993,667.623208745062,"LE2-1251.016","FCM"
1994,667.407520353286,"LE2-1251.016","FCM"
1995,664.764811270512,"LE2-1251.016","FCM"
1996,672.249202184707,"LE2-1251.016","FCM"
1997,749.413753843512,"LE2-1251.016","FCM"
1998,737.877112554517,"LE2-1251.016","FCM"
1999,739.211363318706,"LE2-1251.016","FCM"
2000,652.915655268129,"LE2-1251.016","FCM"
2001,688.01343391679,"LE2-1251.016","FCM"
2002,693.366695339904,"LE2-1251.016","FCM"
2003,667.588076555335,"LE2-1251.016","FCM"
2004,620.07506909519,"LE2-1251.016","FCM"
2005,617.571718585957,"LE2-1251.016","FCM"
2006,637.165983624427,"LE2-1251.016","FCM"
2007,635.341704960972,"LE2-1251.016","FCM"
2008,461.567411239078,"LE2-1251.016","FCM"
2009,484.942660257143,"LE2-1251.016","FCM"
2010,496.590942471891,"LE2-1251.016","FCM"
2011,540.269263439548,"LE2-1251.016","FCM"
2012,495.420028376533,"LE2-1251.016","FCM"
2013,497.9107568267,"LE2-1251.016","FCM"
2014,511.767414326236,"LE2-1251.016","FCM"
1964,574.576159463411,"LE2-1251.017","FCM"
1965,554.395729883503,"LE2-1251.017","FCM"
1966,571.853993087509,"LE2-1251.017","FCM"
1967,589.788473365923,"LE2-1251.017","FCM"
1968,587.937742335912,"LE2-1251.017","FCM"
1969,576.350093448511,"LE2-1251.017","FCM"
1970,575.082397765959,"LE2-1251.017","FCM"
1971,579.385507584261,"LE2-1251.017","FCM"
1972,647.934260660114,"LE2-1251.017","FCM"
1973,632.528813451234,"LE2-1251.017","FCM"
1974,629.243934766965,"LE2-1251.017","FCM"
1975,603.952078023631,"LE2-1251.017","FCM"
1976,565.532754215328,"LE2-1251.017","FCM"
1977,554.271783056477,"LE2-1251.017","FCM"
1978,555.120119409755,"LE2-1251.017","FCM"
1979,526.159620580551,"LE2-1251.017","FCM"
1980,587.526978052464,"LE2-1251.017","FCM"
1981,589.711722272988,"LE2-1251.017","FCM"
1982,551.007604146025,"LE2-1251.017","FCM"
1983,568.37885518825,"LE2-1251.017","FCM"
1984,590.275792506336,"LE2-1251.017","FCM"
1985,597.657878045054,"LE2-1251.017","FCM"
1986,587.238175959893,"LE2-1251.017","FCM"
1987,519.364972794836,"LE2-1251.017","FCM"
1988,521.643163262126,"LE2-1251.017","FCM"
1989,517.527120295107,"LE2-1251.017","FCM"
1990,512.280802540473,"LE2-1251.017","FCM"
1991,528.855794318585,"LE2-1251.017","FCM"
1992,498.073170811774,"LE2-1251.017","FCM"
1993,498.641040371104,"LE2-1251.017","FCM"
1994,531.738589206838,"LE2-1251.017","FCM"
1995,444.340032472869,"LE2-1251.017","FCM"
1996,426.356388302949,"LE2-1251.017","FCM"
1997,426.76208145128,"LE2-1251.017","FCM"
1998,437.381973824579,"LE2-1251.017","FCM"
1999,421.249056239942,"LE2-1251.017","FCM"
2000,579.526914060284,"LE2-1251.017","FCM"
2001,619.139684929174,"LE2-1251.017","FCM"
2002,576.600468278705,"LE2-1251.017","FCM"
2003,622.950432450174,"LE2-1251.017","FCM"
2004,666.498311883797,"LE2-1251.017","FCM"
2005,703.746713070527,"LE2-1251.017","FCM"
2006,703.267365455467,"LE2-1251.017","FCM"
2007,716.876138697899,"LE2-1251.017","FCM"
2008,725.805460935302,"LE2-1251.017","FCM"
2009,688.309470345259,"LE2-1251.017","FCM"
2010,685.436208171451,"LE2-1251.017","FCM"
2011,667.400756990693,"LE2-1251.017","FCM"
2012,650.488031660085,"LE2-1251.017","FCM"
2013,627.042121786631,"LE2-1251.017","FCM"
2014,596.387323332036,"LE2-1251.017","FCM"
1964,473.539736361051,"LE2-1251.018","FCM"
1965,494.843691632865,"LE2-1251.018","FCM"
1966,494.650944290596,"LE2-1251.018","FCM"
1967,501.687532045353,"LE2-1251.018","FCM"
1968,495.996804074232,"LE2-1251.018","FCM"
1969,525.576527547129,"LE2-1251.018","FCM"
1970,493.714383643728,"LE2-1251.018","FCM"
1971,507.765712045631,"LE2-1251.018","FCM"
1972,470.140898600793,"LE2-1251.018","FCM"
1973,484.775817690287,"LE2-1251.018","FCM"
1974,576.790641614908,"LE2-1251.018","FCM"
1975,584.964516912262,"LE2-1251.018","FCM"
1976,584.360113382828,"LE2-1251.018","FCM"
1977,589.509576539647,"LE2-1251.018","FCM"
1978,590.950956960128,"LE2-1251.018","FCM"
1979,607.303442547066,"LE2-1251.018","FCM"
1980,606.02493553972,"LE2-1251.018","FCM"
1981,620.019000689686,"LE2-1251.018","FCM"
1982,612.19127362481,"LE2-1251.018","FCM"
1983,599.003561636367,"LE2-1251.018","FCM"
1984,580.499014457816,"LE2-1251.018","FCM"
1985,593.899348111543,"LE2-1251.018","FCM"
1986,585.775397757504,"LE2-1251.018","FCM"
1987,589.262664133378,"LE2-1251.018","FCM"
1988,593.733164136845,"LE2-1251.018","FCM"
1989,527.398485833945,"LE2-1251.018","FCM"
1990,522.648238651054,"LE2-1251.018","FCM"
1991,526.646795502044,"LE2-1251.018","FCM"
1992,507.557344766088,"LE2-1251.018","FCM"
1993,494.095300941158,"LE2-1251.018","FCM"
1994,370.796134112197,"LE2-1251.018","FCM"
1995,420.45356749262,"LE2-1251.018","FCM"
1996,423.559898468208,"LE2-1251.018","FCM"
1997,471.319831518293,"LE2-1251.018","FCM"
1998,466.28879698633,"LE2-1251.018","FCM"
1999,495.463816442365,"LE2-1251.018","FCM"
2000,491.972210070002,"LE2-1251.018","FCM"
2001,502.676347165102,"LE2-1251.018","FCM"
2002,543.477357774359,"LE2-1251.018","FCM"
2003,541.638993278574,"LE2-1251.018","FCM"
2004,520.686543865456,"LE2-1251.018","FCM"
2005,557.049229245986,"LE2-1251.018","FCM"
2006,521.685797450145,"LE2-1251.018","FCM"
2007,525.975390774008,"LE2-1251.018","FCM"
2008,525.872554746242,"LE2-1251.018","FCM"
2009,545.095779990936,"LE2-1251.018","FCM"
2010,526.528263746242,"LE2-1251.018","FCM"
2011,520.071524733669,"LE2-1251.018","FCM"
2012,490.853824293356,"LE2-1251.018","FCM"
2013,497.738808973684,"LE2-1251.018","FCM"
2014,467.878791218628,"LE2-1251.018","FCM"
1964,460.202956267464,"LE2-1251.019","FCM"
1965,472.37620798812,"LE2-1251.019","FCM"
1966,473.842554667077,"LE2-1251.019","FCM"
1967,559.370368634463,"LE2-1251.019","FCM"
1968,602.945998064502,"LE2-1251.019","FCM"
1969,643.316557664048,"LE2-1251.019","FCM"
1970,653.242331383772,"LE2-1251.019","FCM"
1971,656.77464903807,"LE2-1251.019","FCM"
1972,652.373378864355,"LE2-1251.019","FCM"
1973,660.694570400157,"LE2-1251.019","FCM"
1974,579.968242989273,"LE2-1251.019","FCM"
1975,570.697136373788,"LE2-1251.019","FCM"
1976,575.619643035931,"LE2-1251.019","FCM"
1977,670.844908838163,"LE2-1251.019","FCM"
1978,673.565310791578,"LE2-1251.019","FCM"
1979,671.134817271317,"LE2-1251.019","FCM"
1980,663.469420601238,"LE2-1251.019","FCM"
1981,663.559122018515,"LE2-1251.019","FCM"
1982,583.460034932178,"LE2-1251.019","FCM"
1983,560.199493488442,"LE2-1251.019","FCM"
1984,575.066329586168,"LE2-1251.019","FCM"
1985,591.346689005942,"LE2-1251.019","FCM"
1986,590.382805894019,"LE2-1251.019","FCM"
1987,546.130020291965,"LE2-1251.019","FCM"
1988,542.134648338699,"LE2-1251.019","FCM"
1989,536.830203600022,"LE2-1251.019","FCM"
1990,533.60414436425,"LE2-1251.019","FCM"
1991,536.993486127558,"LE2-1251.019","FCM"
1992,463.332494209596,"LE2-1251.019","FCM"
1993,482.888620816979,"LE2-1251.019","FCM"
1994,482.885346536107,"LE2-1251.019","FCM"
1995,471.852919177674,"LE2-1251.019","FCM"
1996,488.487350965499,"LE2-1251.019","FCM"
1997,462.525465807719,"LE2-1251.019","FCM"
1998,569.069435718735,"LE2-1251.019","FCM"
1999,572.108438813933,"LE2-1251.019","FCM"
2000,552.541209085907,"LE2-1251.019","FCM"
2001,565.275972221209,"LE2-1251.019","FCM"
2002,560.158900376143,"LE2-1251.019","FCM"
2003,549.218569444324,"LE2-1251.019","FCM"
2004,547.647238905733,"LE2-1251.019","FCM"
2005,566.826007288173,"LE2-1251.019","FCM"
2006,575.244508915419,"LE2-1251.019","FCM"
2007,499.667675340375,"LE2-1251.019","FCM"
2008,509.502390838888,"LE2-1251.019","FCM"
2009,497.446467249528,"LE2-1251.019","FCM"
2010,535.446855409284,"LE2-1251.019","FCM"
2011,559.180662726861,"LE2-1251.019","FCM"
2012,589.8926332446,"LE2-1251.019","FCM"
2013,517.659633580911,"LE2-1251.019","FCM"
2014,489.444054245543,"LE2-1251.019","FCM"
1964,495.549448578893,"LE2-1251.020","FCM"
1965,487.550344694446,"LE2-1251.020","FCM"
1966,456.208098635518,"LE2-1251.020","FCM"
1967,476.376088528368,"LE2-1251.020","FCM"
1968,479.489102875705,"LE2-1251.020","FCM"
1969,487.145055540491,"LE2-1251.020","FCM"
1970,501.345457779873,"LE2-1251.020","FCM"
1971,451.94941537738,"LE2-1251.020","FCM"
1972,457.831112133733,"LE2-1251.020","FCM"
1973,458.434129359535,"LE2-1251.020","FCM"
1974,449.302925535874,"LE2-1251.020","FCM"
1975,462.199760195527,"LE2-1251.020","FCM"
1976,505.629885110929,"LE2-1251.020","FCM"
1977,524.594895002305,"LE2-1251.020","FCM"
1978,591.623761920078,"LE2-1251.020","FCM"
1979,592.049823687306,"LE2-1251.020","FCM"
1980,620.882257878373,"LE2-1251.020","FCM"
1981,586.475803709759,"LE2-1251.020","FCM"
1982,573.643668223429,"LE2-1251.020","FCM"
1983,576.577904441192,"LE2-1251.020","FCM"
1984,553.240829006517,"LE2-1251.020","FCM"
1985,591.010707211719,"LE2-1251.020","FCM"
1986,612.440520812603,"LE2-1251.020","FCM"
1987,622.005507598726,"LE2-1251.020","FCM"
1988,614.028841072424,"LE2-1251.020","FCM"
1989,612.321383922593,"LE2-1251.020","FCM"
1990,583.257804242807,"LE2-1251.020","FCM"
1991,566.731926655941,"LE2-1251.020","FCM"
1992,555.369981025953,"LE2-1251.020","FCM"
1993,509.755353077994,"LE2-1251.020","FCM"
1994,520.506022657068,"LE2-1251.020","FCM"
1995,683.09552219957,"LE2-1251.020","FCM"
1996,659.724521265163,"LE2-1251.020","FCM"
1997,686.890531786329,"LE2-1251.020","FCM"
1998,797.792826734316,"LE2-1251.020","FCM"
1999,795.60332603894,"LE2-1251.020","FCM"
2000,749.953968970766,"LE2-1251.020","FCM"
2001,735.502728828685,"LE2-1251.020","FCM"
2002,718.62264425046,"LE2-1251.020","FCM"
2003,715.699503678609,"LE2-1251.020","FCM"
2004,717.187121421198,"LE2-1251.020","FCM"
2005,713.153901501371,"LE2-1251.020","FCM"
2006,700.253441651895,"LE2-1251.020","FCM"
2007,691.751842663712,"LE2-1251.020","FCM"
2008,629.016357116433,"LE2-1251.020","FCM"
2009,563.883789908897,"LE2-1251.020","FCM"
2010,467.163795864303,"LE2-1251.020","FCM"
2011,510.284921940428,"LE2-1251.020","FCM"
2012,508.297174365467,"LE2-1251.020","FCM"
2013,340.82443346969,"LE2-1251.020","FCM"
2014,382.259544029171,"LE2-1251.020","FCM"
1964,586.218074508942,"LE2-1281.011","FCM"
1965,596.852429741989,"LE2-1281.011","FCM"
1966,584.360636636539,"LE2-1281.011","FCM"
1967,590.000712258449,"LE2-1281.011","FCM"
1968,577.386228986648,"LE2-1281.011","FCM"
1969,649.568144887478,"LE2-1281.011","FCM"
1970,660.309159633446,"LE2-1281.011","FCM"
1971,637.594582206474,"LE2-1281.011","FCM"
1972,637.133764872656,"LE2-1281.011","FCM"
1973,764.97097501495,"LE2-1281.011","FCM"
1974,755.098065074356,"LE2-1281.011","FCM"
1975,766.928978739897,"LE2-1281.011","FCM"
1976,761.299012691733,"LE2-1281.011","FCM"
1977,659.384979640469,"LE2-1281.011","FCM"
1978,677.935294525481,"LE2-1281.011","FCM"
1979,681.050027370568,"LE2-1281.011","FCM"
1980,692.915074974178,"LE2-1281.011","FCM"
1981,670.449459302106,"LE2-1281.011","FCM"
1982,613.871295770254,"LE2-1281.011","FCM"
1983,705.214305009712,"LE2-1281.011","FCM"
1984,685.144214050698,"LE2-1281.011","FCM"
1985,700.28594511356,"LE2-1281.011","FCM"
1986,713.794602998525,"LE2-1281.011","FCM"
1987,710.296246682907,"LE2-1281.011","FCM"
1988,632.653420409193,"LE2-1281.011","FCM"
1989,630.248913970549,"LE2-1281.011","FCM"
1990,613.232638151814,"LE2-1281.011","FCM"
1991,631.382551774329,"LE2-1281.011","FCM"
1992,635.307028803735,"LE2-1281.011","FCM"
1993,609.862105651379,"LE2-1281.011","FCM"
1994,608.299922807438,"LE2-1281.011","FCM"
1995,576.191966872057,"LE2-1281.011","FCM"
1996,705.00890255121,"LE2-1281.011","FCM"
1997,726.346453550364,"LE2-1281.011","FCM"
1998,634.214333159968,"LE2-1281.011","FCM"
1999,678.629871128256,"LE2-1281.011","FCM"
2000,638.740501793248,"LE2-1281.011","FCM"
2001,623.210967833145,"LE2-1281.011","FCM"
2002,634.986023328066,"LE2-1281.011","FCM"
2003,636.727469166079,"LE2-1281.011","FCM"
2004,631.94462263239,"LE2-1281.011","FCM"
2005,625.531312007143,"LE2-1281.011","FCM"
2006,616.323136133604,"LE2-1281.011","FCM"
2007,624.592189467136,"LE2-1281.011","FCM"
2008,640.733583950774,"LE2-1281.011","FCM"
2009,670.217800745544,"LE2-1281.011","FCM"
2010,681.233357025541,"LE2-1281.011","FCM"
2011,486.67933282981,"LE2-1281.011","FCM"
2012,513.374470653838,"LE2-1281.011","FCM"
2013,512.080597185245,"LE2-1281.011","FCM"
2014,453.70322228281,"LE2-1281.011","FCM"
1964,571.359031405371,"LE2-1281.012","FCM"
1965,568.885022023407,"LE2-1281.012","FCM"
1966,563.487112925763,"LE2-1281.012","FCM"
1967,532.173812325792,"LE2-1281.012","FCM"
1968,526.838737143068,"LE2-1281.012","FCM"
1969,491.526395995492,"LE2-1281.012","FCM"
1970,482.316190886576,"LE2-1281.012","FCM"
1971,485.461620803098,"LE2-1281.012","FCM"
1972,585.279696829339,"LE2-1281.012","FCM"
1973,551.96171006506,"LE2-1281.012","FCM"
1974,550.657575510551,"LE2-1281.012","FCM"
1975,498.244196983209,"LE2-1281.012","FCM"
1976,464.696159110732,"LE2-1281.012","FCM"
1977,622.975912206885,"LE2-1281.012","FCM"
1978,623.448432097621,"LE2-1281.012","FCM"
1979,649.996520415259,"LE2-1281.012","FCM"
1980,639.447045870568,"LE2-1281.012","FCM"
1981,646.439313236334,"LE2-1281.012","FCM"
1982,647.204540642483,"LE2-1281.012","FCM"
1983,668.434245878973,"LE2-1281.012","FCM"
1984,672.605534214425,"LE2-1281.012","FCM"
1985,671.873843352304,"LE2-1281.012","FCM"
1986,658.722858635353,"LE2-1281.012","FCM"
1987,607.515682582204,"LE2-1281.012","FCM"
1988,650.534987220927,"LE2-1281.012","FCM"
1989,650.181201060679,"LE2-1281.012","FCM"
1990,650.525706217221,"LE2-1281.012","FCM"
1991,651.129039116437,"LE2-1281.012","FCM"
1992,475.686549390319,"LE2-1281.012","FCM"
1993,532.94431699031,"LE2-1281.012","FCM"
1994,523.555045270911,"LE2-1281.012","FCM"
1995,522.182678526213,"LE2-1281.012","FCM"
1996,471.626189990057,"LE2-1281.012","FCM"
1997,477.212228865022,"LE2-1281.012","FCM"
1998,470.285729181163,"LE2-1281.012","FCM"
1999,485.982738956413,"LE2-1281.012","FCM"
2000,487.228690461024,"LE2-1281.012","FCM"
2001,475.334801870097,"LE2-1281.012","FCM"
2002,441.784278521968,"LE2-1281.012","FCM"
2003,369.781330876417,"LE2-1281.012","FCM"
2004,369.069817895003,"LE2-1281.012","FCM"
2005,377.303237598167,"LE2-1281.012","FCM"
2006,378.992872796586,"LE2-1281.012","FCM"
2007,358.176722257941,"LE2-1281.012","FCM"
2008,290.665222491993,"LE2-1281.012","FCM"
2009,294.376056367094,"LE2-1281.012","FCM"
2010,497.877819693094,"LE2-1281.012","FCM"
2011,503.817746371762,"LE2-1281.012","FCM"
2012,491.277707519056,"LE2-1281.012","FCM"
2013,502.629627692318,"LE2-1281.012","FCM"
2014,573.26360849004,"LE2-1281.012","FCM"
1964,573.266986945909,"LE2-1281.013","FCM"
1965,573.342025470217,"LE2-1281.013","FCM"
1966,591.360827899058,"LE2-1281.013","FCM"
1967,563.195233901153,"LE2-1281.013","FCM"
1968,567.377286904816,"LE2-1281.013","FCM"
1969,554.124963981714,"LE2-1281.013","FCM"
1970,543.387073022333,"LE2-1281.013","FCM"
1971,497.704108222488,"LE2-1281.013","FCM"
1972,508.449588396609,"LE2-1281.013","FCM"
1973,487.857492411992,"LE2-1281.013","FCM"
1974,474.645724652414,"LE2-1281.013","FCM"
1975,468.379408989341,"LE2-1281.013","FCM"
1976,551.478851346059,"LE2-1281.013","FCM"
1977,564.379915735867,"LE2-1281.013","FCM"
1978,549.869572846753,"LE2-1281.013","FCM"
1979,547.038258560551,"LE2-1281.013","FCM"
1980,559.571900623855,"LE2-1281.013","FCM"
1981,554.663307363669,"LE2-1281.013","FCM"
1982,556.781689472551,"LE2-1281.013","FCM"
1983,534.091953987505,"LE2-1281.013","FCM"
1984,534.189187592446,"LE2-1281.013","FCM"
1985,575.553447761594,"LE2-1281.013","FCM"
1986,551.200237683768,"LE2-1281.013","FCM"
1987,529.952367158315,"LE2-1281.013","FCM"
1988,546.990044555317,"LE2-1281.013","FCM"
1989,555.442174169556,"LE2-1281.013","FCM"
1990,556.689466504611,"LE2-1281.013","FCM"
1991,454.145070348187,"LE2-1281.013","FCM"
1992,493.200978257626,"LE2-1281.013","FCM"
1993,537.150311964408,"LE2-1281.013","FCM"
1994,549.409836196154,"LE2-1281.013","FCM"
1995,566.709358186179,"LE2-1281.013","FCM"
1996,528.549519358932,"LE2-1281.013","FCM"
1997,524.561892365439,"LE2-1281.013","FCM"
1998,594.435233109054,"LE2-1281.013","FCM"
1999,614.484647453025,"LE2-1281.013","FCM"
2000,568.397698986488,"LE2-1281.013","FCM"
2001,626.973092535341,"LE2-1281.013","FCM"
2002,640.44396298843,"LE2-1281.013","FCM"
2003,659.984777355485,"LE2-1281.013","FCM"
2004,742.483935175297,"LE2-1281.013","FCM"
2005,736.849385252055,"LE2-1281.013","FCM"
2006,782.890941270791,"LE2-1281.013","FCM"
