"lon","lat","mean.e1","mean.e2","diff"
150.25,20.0761108398438,3.50089753617843,-0.0392801172203488,-3.54017765339878
150.5,20.0761108398438,3.21178083394965,0.0202135712322262,-3.19156726271742
150.75,20.0761108398438,3.11016977056861,-0.131286542531517,-3.24145631310013
151,20.0761108398438,3.08373819991118,-0.307407214244207,-3.39114541415539
151.25,20.0761108398438,2.97539055301911,-0.135670840740204,-3.11106139375932
151.5,20.0761108398438,2.958317878594,-0.0512774387995402,-3.00959531739354
151.75,20.0761108398438,3.39943436185519,-0.325601712862651,-3.72503607471784
152,20.0761108398438,3.82892350662086,-0.812329172508584,-4.64125267912944
152.25,20.0761108398438,4.03904824919171,-0.982436173492008,-5.02148442268372
152.5,20.0761108398438,4.01910902327961,-0.971474620782667,-4.99058364406228
152.75,20.0761108398438,3.82211453732517,-0.966958405491379,-4.78907294281655
153,20.0761108398438,3.5523340990353,-0.901520080533292,-4.45385417956859
153.249984741211,20.0761108398438,2.85210296586156,-0.773197869459788,-3.62530083532135
153.5,20.0761108398438,2.17870829179883,-0.548557591438294,-2.72726588323712
153.75,20.0761108398438,1.72294403811296,-0.36580889125665,-2.08875292936961
154,20.0761108398438,1.67924306905932,-0.168054822749562,-1.84729789180888
154.25,20.0761108398438,1.68397588150369,-0.0501349222328928,-1.73411080373658
154.5,20.0761108398438,1.86305706554817,-0.166970620138778,-2.03002768568695
154.749984741211,20.0761108398438,2.19633227984111,-0.270577794478999,-2.4669100743201
155,20.0761108398438,2.28880284983251,-0.404319443139765,-2.69312229297227
155.250015258789,20.0761108398438,2.56917190617985,-0.343200193676683,-2.91237209985654
155.5,20.0761108398438,2.86934750742382,-0.271190932061937,-3.14053843948576
155.75,20.0761108398438,2.91710749650374,0.0462440383103159,-2.87086345819342
156,20.0761108398438,2.83860543494423,0.150121529565917,-2.68848390537832
156.25,20.0761108398438,2.76635122266081,0.215911536912123,-2.55043968574868
156.5,20.0761108398438,2.36349731622678,0.452800216111872,-1.91069710011491
156.750015258789,20.0761108398438,1.7985360627787,0.908306454287635,-0.890229608491063
157,20.0761108398438,1.39524375307891,0.931518018576834,-0.463725734502077
157.25,20.0761108398438,1.39495215548409,0.796246766712931,-0.598705388771163
157.5,20.0761108398438,1.40890035298136,0.572762235626578,-0.836138117354777
157.75,20.0761108398438,0.95310956986828,0.608222016402417,-0.344887553465863
158,20.0761108398438,0.953724510802163,0.667541341038628,-0.286183169763535
158.25,20.0761108398438,0.94735418955485,0.59177875738177,-0.35557543217308
158.5,20.0761108398438,0.572777973612149,0.775994269549847,0.203216295937697
158.75,20.0761108398438,0.490121915605333,0.660240621699227,0.170118706093894
159,20.0761108398438,0.45262060198519,0.52667829129431,0.0740576893091201
159.25,20.0761108398438,0.316092248198887,0.292401740782791,-0.023690507416096
159.499984741211,20.0761108398438,0.225642409651644,-0.176524998744329,-0.402167408395973
159.75,20.0761108398438,0.167106463180648,-0.91314131948683,-1.08024778266748
160,20.0761108398438,0.575822820017735,-1.26560660534435,-1.84142942536208
160.25,20.0761108398438,0.761174902195732,-1.35194269037909,-2.11311759257482
160.5,20.0761108398438,0.622652408480644,-0.946590431075957,-1.5692428395566
160.75,20.0761108398438,0.535479684634548,-0.562818836503559,-1.09829852113811
160.999984741211,20.0761108398438,0.337072854240735,-0.614940537346734,-0.952013391587469
161.250015258789,20.0761108398438,0.331557292987903,-0.599230659794476,-0.930787952782379
161.5,20.0761108398438,0.537194307438201,-0.779245716250605,-1.31644002368881
161.75,20.0761108398438,0.548672624925772,-0.618152911298805,-1.16682553622458
162,20.0761108398438,0.439830664876435,0.0239638649755054,-0.415866799900929
162.25,20.0761108398438,0.302433859225776,0.50496654998925,0.202532690763474
162.499984741211,20.0761108398438,0.253090896871355,0.561524616409507,0.308433719538152
162.75,20.0761108398438,0.28256149650034,0.181948147051864,-0.100613349448476
163.000015258789,20.0761108398438,-0.0196304031544262,0.047233765365349,0.0668641685197751
163.25,20.0761108398438,-0.0764065933724245,-0.000308251049783515,0.076098342322641
163.5,20.0761108398438,-0.0231052757965193,0.03838047252761,0.0614857483241294
163.75,20.0761108398438,-0.0109840674532785,0.168038432465659,0.179022499918938
164,20.0761108398438,-0.0511680354674656,0.250783139798376,0.301951175265842
164.249984741211,20.0761108398438,-0.0406897981961566,0.150309585862689,0.190999384058846
164.500015258789,20.0761108398438,0.231370176374912,-0.132643772620294,-0.364013948995206
164.75,20.0761108398438,0.0456184485720265,0.0679079347186619,0.0222894861466354
165,20.0761108398438,0.0676745185007651,0.223536301321453,0.155861782820688
165.25,20.0761108398438,0.280496791005135,0.091387251433399,-0.189109539571736
165.5,20.0761108398438,0.492282273372014,-0.242672983143065,-0.734955256515079
165.75,20.0761108398438,0.560374126748906,-0.286175716171662,-0.846549842920568
166.000015258789,20.0761108398438,0.906289234426286,-0.917020648531616,-1.8233098829579
166.25,20.0761108398438,1.06499358034796,-1.48958878268798,-2.55458236303594
166.5,20.0761108398438,1.25535928143395,-1.78788539129827,-3.04324467273222
166.75,20.0761108398438,0.82203418314457,-1.64363478765719,-2.46566897080176
167,20.0761108398438,0.406176722546418,-1.18782866630289,-1.59400538884931
167.249984741211,20.0761108398438,0.186822858287228,-0.751599018938012,-0.93842187722524
167.5,20.0761108398438,-0.194952513277531,-0.66909183445904,-0.474139321181509
167.75,20.0761108398438,0.140873160627153,-0.879398052891095,-1.02027121351825
168,20.0761108398438,-0.0900671857926579,-0.984560134675768,-0.89449294888311
168.25,20.0761108398438,-0.177928200032976,-1.32956586778164,-1.15163766774866
168.5,20.0761108398438,-0.453123541797201,-1.08544703755114,-0.632323495753937
168.749984741211,20.0761108398438,-0.3166243430434,-0.9471815770285,-0.6305572339851
169.000015258789,20.0761108398438,-0.375330436809195,-0.524597519387802,-0.149267082578606
169.25,20.0761108398438,-0.44567480650213,-0.125222346848912,0.320452459653219
169.5,20.0761108398438,-0.934339328275787,0.611502519167132,1.54584184744292
169.75,20.0761108398438,-1.42061167375909,1.13674660192596,2.55735827568505
170,20.0761108398438,-1.48458023559716,1.32146143582132,2.80604167141848
170.249984741211,20.0761108398438,-1.19105816880862,0.647598125702805,1.83865629451142
170.5,20.0761108398438,-0.979918858740065,-0.00751119289133281,0.972407665848732
170.750015258789,20.0761108398438,-0.319482779585653,-0.806285963455836,-0.486803183870183
171,20.0761108398438,0.0521194613642163,-1.08330936870641,-1.13542883007063
171.25,20.0761108398438,0.248602309160762,-0.997506825460328,-1.24610913462109
171.5,20.0761108398438,0.282864201068878,-0.780392722123199,-1.06325692319208
171.75,20.0761108398438,0.609337041651209,-0.735581269906834,-1.34491831155804
171.999984741211,20.0761108398438,0.603527762492498,-0.664115893178516,-1.26764365567101
172.250015258789,20.0761108398438,0.407221690151427,-0.406170798424217,-0.813392488575644
172.5,20.0761108398438,0.367525596088833,0.0664315951367221,-0.301094000952111
172.75,20.0761108398438,0.0747834970553716,0.426685287555059,0.351901790499687
173,20.0761108398438,-0.189985628426075,0.816472735173172,1.00645836359925
