"lon","lat","ar1.e1","ar1.e2","diff","variable"
164.499969482422,23.3276805877686,-0.0631403890947967,-0.305745231836491,-0.242604842741694,"MLD"
164.749969482422,23.3276901245117,-0.102810765186788,-0.483975955864441,-0.381165190677653,"MLD"
164.999969482422,23.3277015686035,-0.321987419370276,-0.571430046148766,-0.24944262677849,"MLD"
165.249954223633,23.327709197998,-0.415961039493248,-0.593959403341002,-0.177998363847754,"MLD"
165.499984741211,23.3277206420898,-0.389220787254472,-0.578048499779858,-0.188827712525386,"MLD"
165.749969482422,23.3277320861816,-0.402087084529789,-0.527066991456971,-0.124979906927182,"MLD"
165.999969482422,23.3277397155762,-0.422289477928344,-0.271734978361133,0.150554499567212,"MLD"
166.249969482422,23.3277492523193,-0.397114543228585,-0.164030283625058,0.233084259603527,"MLD"
166.499969482422,23.3277568817139,-0.397566623470715,-0.196024702526501,0.201541920944214,"MLD"
166.749969482422,23.327766418457,-0.39482377528116,-0.113348428399814,0.281475346881346,"MLD"
166.999984741211,23.3277740478516,-0.326799881181304,0.0324300371803744,0.359229918361679,"MLD"
167.249969482422,23.3277854919434,-0.244300918691551,0.0919282101089576,0.336229128800509,"MLD"
167.499969482422,23.3277912139893,-0.16655198518224,0.103110497530705,0.269662482712945,"MLD"
167.749969482422,23.3277988433838,-0.153107433438735,0.125072360333853,0.278179793772588,"MLD"
167.999969482422,23.327808380127,-0.228001539262416,0.12632841843853,0.354329957700946,"MLD"
168.249954223633,23.3278121948242,-0.316983905515292,0.172375002389543,0.489358907904835,"MLD"
168.499969482422,23.3278198242188,-0.309885657233497,0.203670598932079,0.513556256165576,"MLD"
168.749984741211,23.3278255462646,-0.228368908900105,0.20120068079614,0.429569589696245,"MLD"
168.999984741211,23.3278312683105,-0.194898137661069,0.206491914882304,0.401390052543372,"MLD"
169.249969482422,23.3278369903564,-0.213163722489055,0.203885290332065,0.41704901282112,"MLD"
169.5,23.327844619751,-0.274698426764889,0.246134203135181,0.52083262990007,"MLD"
169.749984741211,23.3278503417969,-0.277510914028823,0.240533926088792,0.518044840117615,"MLD"
169.999984741211,23.3278560638428,-0.314380444802507,0.204273537089507,0.518653981892014,"MLD"
170.249984741211,23.3278579711914,-0.304104986521997,0.096428667126487,0.400533653648484,"MLD"
170.499984741211,23.3278617858887,-0.253384746683465,0.00419924123430394,0.257583987917769,"MLD"
170.749969482422,23.3278675079346,-0.198120521812852,-0.0491785537926022,0.14894196802025,"MLD"
170.999984741211,23.3278713226318,-0.1413065460555,-0.0911063484755793,0.0502001975799206,"MLD"
171.25,23.3278732299805,-0.132824425568296,-0.0886645572194179,0.0441598683488777,"MLD"
171.499984741211,23.3278751373291,-0.205908379160342,-0.0580775169143821,0.14783086224596,"MLD"
171.749984741211,23.327880859375,-0.283373738207702,-0.00801469882858061,0.275359039379121,"MLD"
171.999984741211,23.3278827667236,-0.376943060567755,0.0932668945548623,0.470209955122618,"MLD"
172.249984741211,23.3278865814209,-0.495434050509188,0.196416979785246,0.691851030294434,"MLD"
172.499969482422,23.3278865814209,-0.45716109160284,0.167931715251264,0.625092806854104,"MLD"
172.75,23.3278903961182,-0.399220148051774,0.105632910926212,0.504853058977986,"MLD"
173,23.3278923034668,-0.302173599332474,0.131256237382198,0.433429836714673,"MLD"
173.25,23.3278923034668,-0.170738424113446,0.181834946063064,0.35257337017651,"MLD"
173.5,23.3278923034668,-0.0419601566958763,0.24335377997877,0.285313936674646,"MLD"
173.750015258789,23.3278961181641,0.0375509649273762,0.263597360111498,0.226046395184122,"MLD"
174,23.3278961181641,0.0676026037436974,0.278018042646717,0.210415438903019,"MLD"
174.25,23.3278961181641,-0.00260431497460446,0.304227282385053,0.306831597359657,"MLD"
174.5,23.3278980255127,-0.00144579789997878,0.364651155407558,0.366096953307536,"MLD"
174.75,23.3278961181641,-0.000567395360755719,0.345724219917085,0.346291615277841,"MLD"
174.999984741211,23.3278961181641,-0.0332310809169022,0.360569737733232,0.393800818650134,"MLD"
175.25,23.3278961181641,-0.0496758141764542,0.349247466074559,0.398923280251013,"MLD"
175.5,23.3278923034668,-0.0395326194304348,0.219725734757902,0.259258354188337,"MLD"
175.75,23.3278923034668,-0.0396844684198562,0.098382081431094,0.13806654985095,"MLD"
176,23.3278923034668,-0.0860919433968407,-0.0208171428753564,0.0652748005214844,"MLD"
176.25,23.3278903961182,-0.153758540112949,-0.197644156258407,-0.043885616145458,"MLD"
176.499984741211,23.3278865814209,-0.200998933712043,-0.333549739642427,-0.132550805930384,"MLD"
176.750015258789,23.3278865814209,-0.146327348960482,-0.358873692985507,-0.212546344025025,"MLD"
177.000015258789,23.3278846740723,-0.1036491958428,-0.391689834114771,-0.288040638271971,"MLD"
177.250015258789,23.327880859375,-0.11722447712472,-0.471994589416994,-0.354770112292274,"MLD"
177.5,23.3278789520264,-0.222329285342697,-0.420777075908238,-0.198447790565541,"MLD"
177.750015258789,23.3278751373291,-0.197695021659356,-0.353345390475945,-0.155650368816589,"MLD"
178.000030517578,23.3278713226318,-0.135772807055715,-0.282730014356365,-0.146957207300651,"MLD"
178.250015258789,23.3278694152832,-0.0580845243192177,-0.249720079493252,-0.191635555174034,"MLD"
178.500015258789,23.3278675079346,-0.0453608386308005,-0.273626986305251,-0.228266147674451,"MLD"
178.750015258789,23.32785987854,-0.0825175962601664,-0.285188676788338,-0.202671080528172,"MLD"
179.000015258789,23.3278560638428,-0.0756323825732709,-0.309151018975031,-0.23351863640176,"MLD"
179.25,23.3278522491455,-0.0693441810064957,-0.304092748523143,-0.234748567516647,"MLD"
179.500030517578,23.3278465270996,-0.0748365577768322,-0.289268773453645,-0.214432215676812,"MLD"
179.750015258789,23.3278388977051,-0.0280092596432413,-0.313156952578708,-0.285147692935467,"MLD"
180.000015258789,23.3278331756592,-0.245081700056394,-0.362313253842776,-0.117231553786382,"MLD"
180.250015258789,23.3278274536133,-0.423885169080995,-0.402958642378081,0.0209265267029136,"MLD"
180.500015258789,23.327823638916,-0.458111892026048,-0.445968026902698,0.0121438651233507,"MLD"
180.750015258789,23.3278160095215,-0.295687217807215,-0.499737299925141,-0.204050082117926,"MLD"
181.000045776367,23.3278121948242,-0.141745138256418,-0.514030522856958,-0.37228538460054,"MLD"
181.250030517578,23.3278045654297,-0.115751266836868,-0.500610653780638,-0.38485938694377,"MLD"
181.500030517578,23.3277988433838,-0.118187423279457,-0.484771505001837,-0.366584081722379,"MLD"
181.750030517578,23.3277912139893,-0.213594465015047,-0.484693614571528,-0.271099149556481,"MLD"
182.000030517578,23.3277854919434,-0.322484180200861,-0.463954717283917,-0.141470537083056,"MLD"
182.250015258789,23.3277740478516,-0.344695094677721,-0.44013767831075,-0.0954425836330293,"MLD"
182.500045776367,23.3277683258057,-0.370824536591078,-0.419418368169841,-0.0485938315787631,"MLD"
182.750030517578,23.3277606964111,-0.329733309867221,-0.398790773418844,-0.0690574635516238,"MLD"
183.000030517578,23.3277530670166,-0.071072921816359,-0.374864105692888,-0.303791183876529,"MLD"
183.250030517578,23.3277435302734,-0.0349926168144825,-0.346361971567121,-0.311369354752639,"MLD"
183.500030517578,23.3277378082275,0.00599943901817834,-0.346975213973927,-0.352974652992105,"MLD"
183.750030517578,23.3277263641357,0.0215480972657893,-0.363631501034704,-0.385179598300493,"MLD"
184.000045776367,23.3277149200439,0.00943446478546716,-0.369694967691239,-0.379129432476706,"MLD"
184.250030517578,23.3277072906494,-0.156324303492513,-0.37730949381653,-0.220985190324017,"MLD"
184.500030517578,23.3276977539062,-0.238318229100215,-0.376836966037968,-0.138518736937753,"MLD"
184.750030517578,23.3276901245117,-0.0431640623693978,-0.370022317716079,-0.326858255346681,"MLD"
185.000030517578,23.3276786804199,0.0248144700779009,-0.377752876239808,-0.402567346317709,"MLD"
185.250015258789,23.3276672363281,0.0436982617875794,-0.36901434586853,-0.412712607656109,"MLD"
185.500030517578,23.3276557922363,0.0568018239412636,-0.350411841205062,-0.407213665146326,"MLD"
185.750045776367,23.3276462554932,0.1237712140578,-0.340724641486643,-0.464495855544443,"MLD"
186.000045776367,23.32763671875,0.18382647944439,-0.326070639477631,-0.509897118922021,"MLD"
186.250030517578,23.3276252746582,0.198352441676379,-0.316548347565987,-0.514900789242366,"MLD"
186.500061035156,23.3276138305664,0.146168216195632,-0.381140248611553,-0.527308464807185,"MLD"
186.750045776367,23.3276023864746,-0.0829768850075256,-0.378014252205297,-0.295037367197771,"MLD"
187.000045776367,23.3275909423828,-0.0942524741903026,-0.413965809070841,-0.319713334880538,"MLD"
187.250045776367,23.3275775909424,0.0738888747057634,-0.422569554334645,-0.496458429040408,"MLD"
187.500045776367,23.3275661468506,0.197280912683605,-0.321817887938416,-0.519098800622022,"MLD"
187.750030517578,23.3275547027588,0.263885716324197,-0.220456509869009,-0.484342226193206,"MLD"
188.000045776367,23.3275413513184,0.276303937548607,-0.168980029023115,-0.445283966571722,"MLD"
188.250061035156,23.3275279998779,0.196031785373288,-0.162569476296895,-0.358601261670183,"MLD"
188.500045776367,23.3275165557861,0.0893245112537519,-0.177687023728888,-0.26701153498264,"MLD"
188.750045776367,23.3275032043457,0.0390064060795231,-0.181893497719484,-0.220899903799007,"MLD"
189.000045776367,23.3274898529053,-0.0509426614731229,-0.165347349243759,-0.114404687770636,"MLD"
189.250045776367,23.3274765014648,-0.221137758968298,-0.161295362008785,0.0598423969595131,"MLD"
189.500030517578,23.3274612426758,-0.372979958340554,-0.179394478898215,0.193585479442339,"MLD"
189.750061035156,23.3274478912354,-0.308296238355068,-0.256151104901626,0.0521451334534416,"MLD"
190.000045776367,23.3274364471436,-0.256247766209909,-0.288711092699446,-0.032463326489537,"MLD"
190.250045776367,23.3274192810059,-0.268906350536619,-0.342093764320487,-0.0731874137838675,"MLD"
190.500045776367,23.3274059295654,-0.331555055536279,-0.382097118689952,-0.0505420631536734,"MLD"
190.750045776367,23.3273906707764,-0.312825270527465,-0.413510327798597,-0.100685057271132,"MLD"
191.000045776367,23.3273773193359,-0.278807741488903,-0.442600299633444,-0.163792558144542,"MLD"
191.250061035156,23.3273601531982,-0.213092601863593,-0.448545015070567,-0.235452413206974,"MLD"
191.500061035156,23.3273468017578,-0.213374807678421,-0.442359497334697,-0.228984689656276,"MLD"
191.750061035156,23.3273296356201,-0.222935605097524,-0.401125650123596,-0.178190045026073,"MLD"
192.000045776367,23.3273143768311,-0.243939224108241,-0.40583735098399,-0.161898126875749,"MLD"
192.250061035156,23.327299118042,-0.274599261829762,-0.477610250998329,-0.203010989168568,"MLD"
192.500061035156,23.3272838592529,-0.412670241726627,-0.543710510657604,-0.131040268930977,"MLD"
192.750061035156,23.3272666931152,-0.531344098432294,-0.578341099636381,-0.0469970012040873,"MLD"
193.000061035156,23.3272533416748,-0.498125556851994,-0.591893589875905,-0.0937680330239111,"MLD"
193.250061035156,23.3272342681885,-0.440833832528574,-0.574807176497297,-0.133973343968722,"MLD"
193.500045776367,23.3272190093994,-0.37206175744219,-0.486935086983814,-0.114873329541624,"MLD"
193.750076293945,23.3272018432617,-0.175047130173611,-0.436049192644239,-0.261002062470628,"MLD"
194.000061035156,23.3271827697754,-0.0768072181670948,-0.427247368458124,-0.350440150291029,"MLD"
194.250061035156,23.3271656036377,-0.117207900104924,-0.460670036900615,-0.343462136795691,"MLD"
194.500061035156,23.3271503448486,-0.190142615558161,-0.508685585225681,-0.31854296966752,"MLD"
194.750061035156,23.3271350860596,-0.25904538795813,-0.514825421157984,-0.255780033199854,"MLD"
195.000045776367,23.3271160125732,-0.0841777126509105,-0.501339375466367,-0.417161662815456,"MLD"
195.250061035156,23.3270988464355,0.0354257509581155,-0.492554358391615,-0.527980109349731,"MLD"
195.500076293945,23.3270816802979,0.197151153899287,-0.256577416205711,-0.453728570104998,"MLD"
195.750061035156,23.3270626068115,0.171925254299509,-0.258518310448476,-0.430443564747985,"MLD"
196.000061035156,23.3270454406738,0.0718415028837643,-0.229911931137203,-0.301753434020967,"MLD"
196.250061035156,23.3270282745361,-0.0830187230073107,-0.254754033003101,-0.17173530999579,"MLD"
196.500061035156,23.3270053863525,-0.107386061580466,-0.225864462063581,-0.118478400483115,"MLD"
196.750045776367,23.3269882202148,-0.1114786894606,-0.141079595308846,-0.0296009058482468,"MLD"
197.000076293945,23.3269710540771,-0.0743502515492855,-0.103696031924185,-0.0293457803748997,"MLD"
197.250061035156,23.3269519805908,-0.00462572269654451,-0.11432404574429,-0.109698323047745,"MLD"
197.500061035156,23.3269329071045,-0.0164697361328936,-0.126656755061732,-0.110187018928838,"MLD"
197.750061035156,23.3269138336182,-0.162892440916309,-0.153706753079549,0.00918568783675952,"MLD"
198.000061035156,23.3268928527832,-0.371025102995201,-0.176229403882258,0.194795699112943,"MLD"
198.250076293945,23.3268756866455,-0.30264408027306,-0.14989002913926,0.1527540511338,"MLD"
198.500076293945,23.3268566131592,-0.0664475693916783,-0.139487860227157,-0.0730402908354783,"MLD"
198.750076293945,23.3268394470215,0.0229647039551276,-0.103172339282298,-0.126137043237425,"MLD"
199.000076293945,23.3268184661865,-0.036302307595857,-0.0117035592897108,0.0245987483061462,"MLD"
199.250061035156,23.3267974853516,-0.0287492793570767,0.0574805617698867,0.0862298411269634,"MLD"
199.500076293945,23.3267803192139,0.0553134035263516,0.124219787779877,0.0689063842535255,"MLD"
199.750076293945,23.3267593383789,0.00109832529767762,0.152764340519192,0.151666015221514,"MLD"
200.000076293945,23.3267383575439,-0.107904217095847,0.196933030597109,0.304837247692956,"MLD"
200.250076293945,23.3267154693604,-0.182347234183995,0.193155594879257,0.375502829063252,"MLD"
200.500076293945,23.3266983032227,-0.231177742646919,0.213787763244108,0.444965505891027,"MLD"
200.750061035156,23.3266773223877,-0.256931462590938,0.196159925376086,0.453091387967024,"MLD"
201.000091552734,23.3266563415527,-0.236578775092537,0.184532621735852,0.421111396828389,"MLD"
201.250076293945,23.3266372680664,-0.136249273579561,0.127063477488291,0.263312751067852,"MLD"
201.500076293945,23.3266162872314,-0.122524286798584,0.106034825196531,0.228559111995116,"MLD"
201.750076293945,23.3265953063965,-0.0688774429451877,0.0200371653583599,0.0889146083035476,"MLD"
202.000076293945,23.3265743255615,-0.039183906011417,0.00939120667170462,0.0485751126831216,"MLD"
202.250061035156,23.3265552520752,0.0159780104406883,-0.0346847510608415,-0.0506627615015298,"MLD"
202.500076293945,23.3265323638916,0.052266785497561,0.0240932215786639,-0.028173563918897,"MLD"
202.750091552734,23.3265113830566,0.0418447123347883,0.123189940585211,0.0813452282504231,"MLD"
203.000076293945,23.3264904022217,0.0195258742702659,0.158208592883006,0.13868271861274,"MLD"
203.250076293945,23.3264675140381,0.0156501085147261,0.180012800211602,0.164362691696876,"MLD"
203.500076293945,23.3264484405518,0.0112040135141888,0.207345976913125,0.196141963398936,"MLD"
203.750076293945,23.3264255523682,0.0323864997977119,0.253672744007934,0.221286244210222,"MLD"
204.000076293945,23.3264045715332,0.0525175906274013,0.187336170194333,0.134818579566932,"MLD"
204.250091552734,23.3263835906982,0.0778096503468054,-0.0353737702579568,-0.113183420604762,"MLD"
204.500076293945,23.3263607025146,0.0331121040599001,-0.168027519965655,-0.201139624025555,"MLD"
204.750076293945,23.3263378143311,0.00817741536101317,-0.102425680187909,-0.110603095548922,"MLD"
205.000076293945,23.3263187408447,-0.0436902534325371,-0.00430502401784667,0.0393852294146904,"MLD"
205.250076293945,23.3262958526611,-0.050154192925062,-0.0703543960941931,-0.0202002031691311,"MLD"
205.500076293945,23.3262729644775,-0.00369729353531589,-0.0496426287170616,-0.0459453351817457,"MLD"
205.750076293945,23.3262538909912,0.0900621803266021,-0.0384213896488514,-0.128483569975453,"MLD"
206.000076293945,23.326229095459,0.183300200541094,-0.0414986482431708,-0.224798848784265,"MLD"
206.250076293945,23.326208114624,0.196617040494861,-0.101795353474769,-0.29841239396963,"MLD"
206.500076293945,23.3261833190918,0.206179708188063,-0.134873399381413,-0.341053107569476,"MLD"
206.750076293945,23.3261604309082,0.289226687540498,-0.154057391536528,-0.443284079077026,"MLD"
207.000076293945,23.3261413574219,0.323418957729652,-0.138592100508196,-0.462011058237848,"MLD"
207.250076293945,23.3261184692383,0.29573859020382,-0.102272173487453,-0.398010763691272,"MLD"
207.500076293945,23.3260955810547,0.218141233851082,0.0352814876048257,-0.182859746246256,"MLD"
207.750076293945,23.3260765075684,0.137949544084372,0.0760889548284377,-0.0618605892559343,"MLD"
208.000076293945,23.3260517120361,0.0859833207795223,0.125226984327145,0.0392436635476226,"MLD"
208.250076293945,23.3260288238525,0.0956671521684901,0.100265276134538,0.00459812396604829,"MLD"
208.500061035156,23.3260059356689,0.161344535452769,0.22361378862263,0.0622692531698613,"MLD"
208.750076293945,23.3259830474854,0.210682650094662,0.383734741806125,0.173052091711463,"MLD"
209.000076293945,23.325963973999,0.232288424587959,0.426423493356925,0.194135068768965,"MLD"
209.250076293945,23.3259391784668,0.1993437992512,0.441774578367519,0.242430779116318,"MLD"
209.500076293945,23.3259162902832,0.260780328154407,0.414358879706665,0.153578551552258,"MLD"
209.750076293945,23.3258934020996,0.397033764477916,0.374241426062829,-0.0227923384150868,"MLD"
210.000061035156,23.325870513916,0.465317084523942,0.293673329451978,-0.171643755071964,"MLD"
210.250076293945,23.3258476257324,0.47220750900388,0.255747049597629,-0.216460459406251,"MLD"
210.500091552734,23.3258228302002,0.377137735037516,0.173240601692699,-0.203897133344817,"MLD"
210.750076293945,23.3258018493652,0.276816172018971,0.117602988893255,-0.159213183125716,"MLD"
211.000076293945,23.3257808685303,0.133380606110108,0.0808498500643855,-0.0525307560457224,"MLD"
211.250076293945,23.3257579803467,0.0543020965786595,0.063974129151004,0.00967203257234455,"MLD"
211.500076293945,23.3257350921631,0.0852042452768774,0.0777251197724597,-0.00747912550441762,"MLD"
211.750076293945,23.3257102966309,0.078544708271998,0.0928350946804803,0.0142903864084823,"MLD"
212.000091552734,23.3256874084473,0.0566620983688652,0.0764113277527118,0.0197492293838466,"MLD"
212.250076293945,23.3256683349609,-0.0386543812334206,0.0499445099248612,0.0885988911582818,"MLD"
212.500076293945,23.3256435394287,0.0279898289369097,-0.0424631096589897,-0.0704529385958993,"MLD"
212.750076293945,23.3256206512451,0.0925262031812092,-0.0927696048225414,-0.185295808003751,"MLD"
213.000076293945,23.3255977630615,0.143359581271761,-0.103136091467533,-0.246495672739294,"MLD"
213.250076293945,23.3255748748779,0.23745372994918,-0.0224417159845458,-0.259895445933726,"MLD"
213.500076293945,23.3255519866943,0.335087518053556,0.0898788752021438,-0.245208642851413,"MLD"
213.750076293945,23.3255271911621,0.379755974964336,0.144116677246197,-0.235639297718139,"MLD"
214.000076293945,23.3255062103271,0.44134021038009,0.19786609868813,-0.24347411169196,"MLD"
214.250076293945,23.3254852294922,0.460547523874442,0.225903261802933,-0.234644262071509,"MLD"
214.500076293945,23.32546043396,0.470599917238886,0.278078644960392,-0.192521272278493,"MLD"
214.750076293945,23.3254375457764,0.456154615031712,0.282228243724644,-0.173926371307068,"MLD"
215.000076293945,23.3254146575928,0.285235584325841,0.328135105276569,0.0428995209507279,"MLD"
215.250076293945,23.3253917694092,0.0796690795564246,0.349134861104546,0.269465781548121,"MLD"
215.500076293945,23.3253726959229,-0.0309677679330369,0.325073024730756,0.356040792663793,"MLD"
215.750076293945,23.3253479003906,-0.0179372494175026,0.26877176155999,0.286709010977493,"MLD"
216.000076293945,23.325325012207,0.0660107841358751,0.225677764616747,0.159666980480872,"MLD"
216.250061035156,23.3253021240234,0.148859876267478,0.1857150909185,0.0368552146510225,"MLD"
216.500076293945,23.3252792358398,0.218912279001272,0.206861210915683,-0.0120510680855888,"MLD"
216.750076293945,23.3252582550049,0.186028316020659,0.250897688108081,0.0648693720874219,"MLD"
217.000076293945,23.3252353668213,0.113446129781232,0.242300688677343,0.128854558896111,"MLD"
217.250076293945,23.3252124786377,-0.0127584302546673,0.199477610738071,0.212236040992738,"MLD"
217.500076293945,23.3251895904541,-0.137697317539474,0.142829726597307,0.28052704413678,"MLD"
217.750061035156,23.3251667022705,-0.253493565027266,0.0960559000339157,0.349549465061182,"MLD"
218.000076293945,23.3251476287842,-0.36566795556738,0.0703387314206669,0.436006686988047,"MLD"
218.250091552734,23.3251247406006,-0.437944345293705,0.117182160656139,0.555126505949843,"MLD"
218.500076293945,23.325101852417,-0.276913104735202,0.131415570244275,0.408328674979477,"MLD"
218.750076293945,23.3250789642334,-0.511208547190577,0.122952994350144,0.63416154154072,"MLD"
219.000076293945,23.3250579833984,-0.543482042182265,0.072356977417109,0.615839019599374,"MLD"
219.250076293945,23.3250350952148,-0.485469892480813,0.0231760926022396,0.508645985083052,"MLD"
219.500076293945,23.3250141143799,-0.376052870198218,0.0414861764387322,0.417539046636951,"MLD"
219.750091552734,23.3249893188477,-0.264247662410753,0.164481100269836,0.428728762680589,"MLD"
220.000076293945,23.3249702453613,-0.192976145985677,0.307494539129609,0.500470685115286,"MLD"
220.250076293945,23.3249473571777,-0.0569278958873821,0.416942818948413,0.473870714835795,"MLD"
220.500076293945,23.3249263763428,0.0707920223771962,0.478709373879111,0.407917351501915,"MLD"
220.750076293945,23.3249034881592,0.129910298834828,0.520152499953764,0.390242201118936,"MLD"
221.000076293945,23.3248825073242,0.131604159120595,0.465638785714889,0.334034626594294,"MLD"
221.250076293945,23.3248596191406,0.129026344052602,0.420817217059915,0.291790873007313,"MLD"
221.500076293945,23.3248405456543,0.112053165813419,0.4555090387253,0.343455872911881,"MLD"
221.750076293945,23.3248176574707,0.00152727890421714,0.532749110524388,0.531221831620171,"MLD"
222.000076293945,23.3247966766357,-0.0593895307623824,0.59566301768076,0.655052548443142,"MLD"
222.250076293945,23.3247756958008,-0.0955931995603149,0.624704489354097,0.720297688914411,"MLD"
222.500076293945,23.3247528076172,-0.0999718831039518,0.644931202392614,0.744903085496565,"MLD"
222.750076293945,23.3247337341309,-0.136867283588041,0.653874954631004,0.790742238219045,"MLD"
223.000076293945,23.3247127532959,-0.226820922181821,0.607049183173432,0.833870105355254,"MLD"
223.250076293945,23.3246917724609,-0.240910910408497,0.554213069278757,0.795123979687254,"MLD"
223.500076293945,23.3246746063232,-0.260820074268541,0.494127306844859,0.7549473811134,"MLD"
223.750076293945,23.3246517181396,-0.26234786630757,0.38521845788962,0.64756632419719,"MLD"
224.000061035156,23.3246307373047,-0.331154467713333,0.252229789512755,0.583384257226089,"MLD"
224.250076293945,23.3246097564697,-0.297501763619836,0.128902779546135,0.426404543165972,"MLD"
224.500076293945,23.324592590332,-0.248848130099613,0.0302406433288843,0.279088773428498,"MLD"
224.750076293945,23.3245697021484,-0.187727328808346,0.0479952331193439,0.23572256192769,"MLD"
225.000076293945,23.3245487213135,-0.0595703469521863,0.1676253379266,0.227195684878786,"MLD"
225.250076293945,23.3245277404785,0.000409427167121742,0.217524172735883,0.217114745568761,"MLD"
225.500061035156,23.3245086669922,-0.0268833898440525,0.195000914563324,0.221884304407377,"MLD"
225.750076293945,23.3244895935059,-0.174629993402484,0.169654649512705,0.344284642915189,"MLD"
226.000091552734,23.3244686126709,-0.319552845658842,0.199346033397716,0.518898879056558,"MLD"
226.250076293945,23.3244495391846,-0.373652178789525,0.2615885256787,0.635240704468225,"MLD"
226.500076293945,23.3244304656982,-0.343960946573698,0.343596669544297,0.687557616117995,"MLD"
226.750076293945,23.3244094848633,-0.319096827258237,0.44492097761137,0.764017804869608,"MLD"
227.000061035156,23.3243923187256,-0.300328513937321,0.494976348488686,0.795304862426007,"MLD"
227.250061035156,23.3243732452393,-0.308449777760015,0.477521907237409,0.785971684997424,"MLD"
227.500061035156,23.3243560791016,-0.309366332850463,0.409442931619692,0.718809264470156,"MLD"
227.750061035156,23.3243350982666,-0.303353753024811,0.378774744316642,0.682128497341453,"MLD"
228.000061035156,23.3243160247803,-0.270239261868225,0.259963884672687,0.530203146540912,"MLD"
228.250061035156,23.3242969512939,-0.221613949874096,0.239467957149005,0.4610819070231,"MLD"
228.500061035156,23.3242797851562,-0.216910440520515,0.23917259151201,0.456083032032526,"MLD"
228.750061035156,23.3242607116699,-0.225621497046922,0.298286566830417,0.52390806387734,"MLD"
229.000061035156,23.3242435455322,-0.249639747173737,0.239579634567622,0.489219381741359,"MLD"
229.250061035156,23.3242244720459,-0.302288280295033,0.30557072440315,0.607859004698183,"MLD"
229.500061035156,23.3242073059082,-0.342631794045761,0.417829920707377,0.760461714753138,"MLD"
229.750061035156,23.3241901397705,-0.367572230951813,0.469709325082983,0.837281556034796,"MLD"
230.000061035156,23.3241710662842,-0.38265482611194,0.494534388036213,0.877189214148153,"MLD"
230.250061035156,23.3241539001465,-0.369784395748232,0.506027997135031,0.875812392883262,"MLD"
230.500061035156,23.3241367340088,-0.367059293399037,0.453589421140141,0.820648714539178,"MLD"
230.750061035156,23.3241195678711,-0.402002930212229,0.36722558236213,0.769228512574359,"MLD"
231.000061035156,23.3241024017334,-0.448029760878527,0.306284732979202,0.754314493857729,"MLD"
231.250061035156,23.3240852355957,-0.446468135980754,0.244397527152185,0.690865663132939,"MLD"
231.500061035156,23.324068069458,-0.352490724889563,0.195728268418234,0.548218993307797,"MLD"
231.750061035156,23.3240489959717,-0.215120562688458,0.139461283359226,0.354581846047683,"MLD"
232.000068664551,23.324031829834,-0.0312297820431817,0.136146002529994,0.167375784573175,"MLD"
232.250061035156,23.3240184783936,0.138505810197161,0.164292151049058,0.0257863408518969,"MLD"
232.500061035156,23.3240013122559,0.126521265824851,0.144805650342094,0.0182843845172437,"MLD"
232.750053405762,23.3239841461182,0.0611779150477802,0.119128324919655,0.0579504098718747,"MLD"
233.000053405762,23.3239707946777,0.0331463290886797,0.0287961587006468,-0.00435017038803294,"MLD"
233.250045776367,23.32395362854,-0.0376971159112189,-0.0404053627485862,-0.00270824683736735,"MLD"
233.500061035156,23.3239364624023,-0.107601280411054,-0.0320076138087106,0.075593666602343,"MLD"
233.750061035156,23.3239231109619,-0.161240708436054,-0.0416986409753069,0.119542067460747,"MLD"
234.000053405762,23.3239078521729,-0.172385873314581,-0.090786834478696,0.0815990388358853,"MLD"
234.250053405762,23.3238945007324,-0.106891810592137,-0.136381937068803,-0.0294901264766657,"MLD"
234.500053405762,23.3238773345947,-0.0964159082244579,-0.178549794829063,-0.0821338866046055,"MLD"
234.750045776367,23.3238620758057,-0.154703015414334,-0.173306678746232,-0.0186036633318986,"MLD"
235.000045776367,23.3238487243652,-0.227895858428667,-0.20909805269678,0.0187978057318872,"MLD"
235.250061035156,23.3238353729248,-0.310064757394642,-0.179519964361619,0.130544793033023,"MLD"
235.500053405762,23.3238182067871,-0.370141366505788,-0.107148357504506,0.262993009001282,"MLD"
235.750053405762,23.3238048553467,-0.404566839448281,-0.108047080655792,0.296519758792488,"MLD"
236.000045776367,23.3237915039062,-0.359566865474958,-0.170902047127032,0.188664818347927,"MLD"
236.250045776367,23.3237781524658,-0.272543391463102,-0.155304159536119,0.117239231926983,"MLD"
236.500038146973,23.3237648010254,-0.240528127208224,-0.12934577238152,0.111182354826704,"MLD"
236.750038146973,23.323751449585,-0.239474002487058,-0.134938870786905,0.104535131700153,"MLD"
237.000045776367,23.3237361907959,-0.250225425874328,-0.0983378876703147,0.151887538204014,"MLD"
237.250045776367,23.3237247467041,-0.233664870128079,-0.044143942153144,0.189520927974935,"MLD"
237.500045776367,23.3237113952637,-0.25169102778835,-0.00164170945732628,0.250049318331023,"MLD"
237.750038146973,23.3236980438232,-0.187712050264288,0.0498838729962752,0.237595923260564,"MLD"
238.000038146973,23.3236865997314,-0.127959765947905,0.0975256731824821,0.225485439130387,"MLD"
238.250038146973,23.323673248291,-0.0788406730408497,0.132010853109303,0.210851526150153,"MLD"
238.500053405762,23.3236618041992,-0.0566057484859257,0.199470856165265,0.256076604651191,"MLD"
